Player,Date,Team,Against,Home,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,GameLink
Terence Davis,2019-12-05,Toronto Raptors,Houston Rockets,1,14.14,2.0,6.0,0.33299999999999996,2.0,5.0,0.4,0.0,0.0,,1.0,2.0,3.0,0.0,1.0,1.0,1.0,1.0,6.0,-13.0,https://www.basketball-reference.com/boxscores/201912050TOR.html
Rondae Hollis-Jefferson,2019-12-05,Toronto Raptors,Houston Rockets,1,11.27,1.0,6.0,0.16699999999999998,0.0,0.0,,0.0,0.0,,4.0,1.0,5.0,0.0,0.0,0.0,1.0,1.0,2.0,-4.0,https://www.basketball-reference.com/boxscores/201912050TOR.html
Chris Boucher,2019-12-05,Toronto Raptors,Houston Rockets,1,3.16,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,https://www.basketball-reference.com/boxscores/201912050TOR.html
Oshae Brissett,2019-12-05,Toronto Raptors,Houston Rockets,1,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/201912050TOR.html
Malcolm Miller,2019-12-05,Toronto Raptors,Houston Rockets,1,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/201912050TOR.html
Dewan Hernandez,2019-12-05,Toronto Raptors,Houston Rockets,1,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/201912050TOR.html
Kelly Oubre,2019-12-05,New Orleans Pelicans,Phoenix Suns,1,47.01,6.0,21.0,0.28600000000000003,1.0,4.0,0.25,1.0,3.0,0.33299999999999996,6.0,9.0,15.0,1.0,3.0,4.0,3.0,4.0,14.0,-5.0,https://www.basketball-reference.com/boxscores/201912050NOP.html
Devin Booker,2019-12-05,New Orleans Pelicans,Phoenix Suns,1,42.27,13.0,23.0,0.565,5.0,11.0,0.455,13.0,13.0,1.0,2.0,6.0,8.0,9.0,2.0,0.0,5.0,4.0,44.0,11.0,https://www.basketball-reference.com/boxscores/201912050NOP.html
Ricky Rubio,2019-12-05,New Orleans Pelicans,Phoenix Suns,1,41.46,6.0,15.0,0.4,1.0,5.0,0.2,0.0,0.0,,2.0,4.0,6.0,15.0,4.0,1.0,3.0,2.0,13.0,11.0,https://www.basketball-reference.com/boxscores/201912050NOP.html
Frank Kaminsky,2019-12-05,New Orleans Pelicans,Phoenix Suns,1,32.38,7.0,15.0,0.467,2.0,3.0,0.667,4.0,4.0,1.0,4.0,2.0,6.0,1.0,2.0,0.0,2.0,4.0,20.0,13.0,https://www.basketball-reference.com/boxscores/201912050NOP.html
Dario Šarić,2019-12-05,New Orleans Pelicans,Phoenix Suns,1,25.56,4.0,9.0,0.444,0.0,3.0,0.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,0.0,1.0,6.0,9.0,4.0,https://www.basketball-reference.com/boxscores/201912050NOP.html
Cameron Johnson,2019-12-05,New Orleans Pelicans,Phoenix Suns,1,31.02,7.0,12.0,0.583,4.0,8.0,0.5,0.0,0.0,,3.0,3.0,6.0,1.0,1.0,1.0,1.0,3.0,18.0,8.0,https://www.basketball-reference.com/boxscores/201912050NOP.html
Mikal Bridges,2019-12-05,New Orleans Pelicans,Phoenix Suns,1,21.32,5.0,6.0,0.833,1.0,1.0,1.0,0.0,0.0,,0.0,1.0,1.0,0.0,1.0,0.0,3.0,2.0,11.0,-2.0,https://www.basketball-reference.com/boxscores/201912050NOP.html
Cheick Diallo,2019-12-05,New Orleans Pelicans,Phoenix Suns,1,11.23,2.0,2.0,1.0,0.0,0.0,,4.0,4.0,1.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,4.0,8.0,-1.0,https://www.basketball-reference.com/boxscores/201912050NOP.html
Ty Jerome,2019-12-05,New Orleans Pelicans,Phoenix Suns,1,9.16,0.0,3.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,-1.0,https://www.basketball-reference.com/boxscores/201912050NOP.html
Elie Okobo,2019-12-05,New Orleans Pelicans,Phoenix Suns,1,1.58,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,https://www.basketball-reference.com/boxscores/201912050NOP.html
Tyler Johnson,2019-12-05,New Orleans Pelicans,Phoenix Suns,1,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/201912050NOP.html
Jevon Carter,2019-12-05,New Orleans Pelicans,Phoenix Suns,1,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/201912050NOP.html
Aron Baynes,2019-12-05,New Orleans Pelicans,Phoenix Suns,1,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/201912050NOP.html
Garrett Temple,2019-12-06,Brooklyn Nets,Charlotte Hornets,0,32.52,3.0,9.0,0.33299999999999996,2.0,8.0,0.25,0.0,0.0,,0.0,2.0,2.0,4.0,1.0,1.0,4.0,2.0,8.0,11.0,https://www.basketball-reference.com/boxscores/201912060CHO.html
Spencer Dinwiddie,2019-12-06,Brooklyn Nets,Charlotte Hornets,0,32.51,4.0,13.0,0.308,3.0,8.0,0.375,2.0,4.0,0.5,0.0,2.0,2.0,12.0,2.0,0.0,4.0,3.0,13.0,4.0,https://www.basketball-reference.com/boxscores/201912060CHO.html
Taurean Prince,2019-12-06,Brooklyn Nets,Charlotte Hornets,0,31.59,6.0,9.0,0.667,2.0,4.0,0.5,2.0,2.0,1.0,0.0,5.0,5.0,5.0,1.0,0.0,2.0,2.0,16.0,4.0,https://www.basketball-reference.com/boxscores/201912060CHO.html
Joe Harris,2019-12-06,Brooklyn Nets,Charlotte Hornets,0,30.29,8.0,13.0,0.615,6.0,8.0,0.75,0.0,0.0,,0.0,1.0,1.0,5.0,1.0,0.0,0.0,1.0,22.0,4.0,https://www.basketball-reference.com/boxscores/201912060CHO.html
Jarrett Allen,2019-12-06,Brooklyn Nets,Charlotte Hornets,0,22.07,7.0,10.0,0.7,0.0,0.0,,0.0,0.0,,4.0,6.0,10.0,0.0,2.0,2.0,2.0,2.0,14.0,6.0,https://www.basketball-reference.com/boxscores/201912060CHO.html
DeAndre Jordan,2019-12-06,Brooklyn Nets,Charlotte Hornets,0,25.53,6.0,7.0,0.857,0.0,0.0,,4.0,4.0,1.0,5.0,8.0,13.0,3.0,0.0,2.0,1.0,2.0,16.0,1.0,https://www.basketball-reference.com/boxscores/201912060CHO.html
Iman Shumpert,2019-12-06,Brooklyn Nets,Charlotte Hornets,0,21.31,2.0,6.0,0.33299999999999996,0.0,2.0,0.0,0.0,0.0,,1.0,2.0,3.0,3.0,4.0,0.0,1.0,2.0,4.0,3.0,https://www.basketball-reference.com/boxscores/201912060CHO.html
David Nwaba,2019-12-06,Brooklyn Nets,Charlotte Hornets,0,16.01,5.0,9.0,0.556,2.0,3.0,0.667,1.0,2.0,0.5,2.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,13.0,3.0,https://www.basketball-reference.com/boxscores/201912060CHO.html
Theo Pinson,2019-12-06,Brooklyn Nets,Charlotte Hornets,0,14.18,1.0,9.0,0.111,0.0,4.0,0.0,3.0,3.0,1.0,2.0,5.0,7.0,0.0,1.0,0.0,1.0,3.0,5.0,1.0,https://www.basketball-reference.com/boxscores/201912060CHO.html
Džanan Musa,2019-12-06,Brooklyn Nets,Charlotte Hornets,0,11.59,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,,1.0,2.0,3.0,3.0,0.0,0.0,1.0,2.0,0.0,-2.0,https://www.basketball-reference.com/boxscores/201912060CHO.html
Nicolas Claxton,2019-12-06,Brooklyn Nets,Charlotte Hornets,0,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/201912060CHO.html
Terry Rozier,2019-12-06,Charlotte Hornets,Brooklyn Nets,1,35.34,8.0,14.0,0.5710000000000001,5.0,7.0,0.7140000000000001,3.0,3.0,1.0,0.0,6.0,6.0,4.0,0.0,0.0,5.0,3.0,24.0,-20.0,https://www.basketball-reference.com/boxscores/201912060CHO.html
P.J. Washington,2019-12-06,Charlotte Hornets,Brooklyn Nets,1,34.42,6.0,16.0,0.375,2.0,6.0,0.33299999999999996,0.0,0.0,,2.0,3.0,5.0,3.0,0.0,2.0,2.0,4.0,14.0,-9.0,https://www.basketball-reference.com/boxscores/201912060CHO.html
Devonte' Graham,2019-12-06,Charlotte Hornets,Brooklyn Nets,1,33.36,8.0,19.0,0.42100000000000004,6.0,11.0,0.545,7.0,8.0,0.875,1.0,2.0,3.0,8.0,1.0,0.0,4.0,1.0,29.0,6.0,https://www.basketball-reference.com/boxscores/201912060CHO.html
Miles Bridges,2019-12-06,Charlotte Hornets,Brooklyn Nets,1,21.43,2.0,7.0,0.28600000000000003,2.0,4.0,0.5,3.0,3.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,2.0,1.0,9.0,-15.0,https://www.basketball-reference.com/boxscores/201912060CHO.html
Bismack Biyombo,2019-12-06,Charlotte Hornets,Brooklyn Nets,1,14.18,1.0,2.0,0.5,0.0,0.0,,0.0,0.0,,2.0,2.0,4.0,1.0,0.0,0.0,1.0,0.0,2.0,-7.0,https://www.basketball-reference.com/boxscores/201912060CHO.html
Nicolas Batum,2019-12-06,Charlotte Hornets,Brooklyn Nets,1,33.05,1.0,5.0,0.2,1.0,4.0,0.25,0.0,0.0,,2.0,2.0,4.0,3.0,2.0,0.0,1.0,3.0,3.0,-3.0,https://www.basketball-reference.com/boxscores/201912060CHO.html
Cody Zeller,2019-12-06,Charlotte Hornets,Brooklyn Nets,1,22.54,8.0,12.0,0.667,1.0,3.0,0.33299999999999996,0.0,1.0,0.0,2.0,4.0,6.0,2.0,1.0,2.0,3.0,3.0,17.0,6.0,https://www.basketball-reference.com/boxscores/201912060CHO.html
Malik Monk,2019-12-06,Charlotte Hornets,Brooklyn Nets,1,16.52,2.0,4.0,0.5,0.0,2.0,0.0,0.0,0.0,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,1.0,https://www.basketball-reference.com/boxscores/201912060CHO.html
Marvin Williams,2019-12-06,Charlotte Hornets,Brooklyn Nets,1,15.44,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,5.0,https://www.basketball-reference.com/boxscores/201912060CHO.html
Dwayne Bacon,2019-12-06,Charlotte Hornets,Brooklyn Nets,1,11.32,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,https://www.basketball-reference.com/boxscores/201912060CHO.html
Michael Kidd-Gilchrist,2019-12-06,Charlotte Hornets,Brooklyn Nets,1,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/201912060CHO.html
Willy Hernangómez,2019-12-06,Charlotte Hornets,Brooklyn Nets,1,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/201912060CHO.html
Jonathan Isaac,2019-12-06,Orlando Magic,Cleveland Cavaliers,0,33.0,4.0,9.0,0.444,1.0,1.0,1.0,0.0,0.0,,0.0,6.0,6.0,0.0,1.0,4.0,2.0,2.0,9.0,-2.0,https://www.basketball-reference.com/boxscores/201912060CLE.html
Aaron Gordon,2019-12-06,Orlando Magic,Cleveland Cavaliers,0,31.15,6.0,13.0,0.462,0.0,2.0,0.0,2.0,2.0,1.0,0.0,5.0,5.0,2.0,1.0,1.0,2.0,1.0,14.0,0.0,https://www.basketball-reference.com/boxscores/201912060CLE.html
Khem Birch,2019-12-06,Orlando Magic,Cleveland Cavaliers,0,31.07,2.0,5.0,0.4,0.0,0.0,,1.0,1.0,1.0,5.0,1.0,6.0,2.0,1.0,2.0,2.0,2.0,5.0,-11.0,https://www.basketball-reference.com/boxscores/201912060CLE.html
Evan Fournier,2019-12-06,Orlando Magic,Cleveland Cavaliers,0,29.12,6.0,15.0,0.4,2.0,5.0,0.4,4.0,5.0,0.8,0.0,2.0,2.0,2.0,0.0,1.0,2.0,3.0,18.0,-2.0,https://www.basketball-reference.com/boxscores/201912060CLE.html
Markelle Fultz,2019-12-06,Orlando Magic,Cleveland Cavaliers,0,26.56,3.0,9.0,0.33299999999999996,0.0,0.0,,2.0,2.0,1.0,0.0,5.0,5.0,2.0,1.0,0.0,3.0,1.0,8.0,-6.0,https://www.basketball-reference.com/boxscores/201912060CLE.html
Terrence Ross,2019-12-06,Orlando Magic,Cleveland Cavaliers,0,26.36,6.0,14.0,0.429,4.0,10.0,0.4,5.0,5.0,1.0,1.0,2.0,3.0,1.0,1.0,0.0,2.0,1.0,21.0,11.0,https://www.basketball-reference.com/boxscores/201912060CLE.html
D.J. Augustin,2019-12-06,Orlando Magic,Cleveland Cavaliers,0,26.19,2.0,10.0,0.2,1.0,5.0,0.2,5.0,6.0,0.833,1.0,2.0,3.0,7.0,3.0,0.0,3.0,1.0,10.0,16.0,https://www.basketball-reference.com/boxscores/201912060CLE.html
Michael Carter-Williams,2019-12-06,Orlando Magic,Cleveland Cavaliers,0,18.55,2.0,2.0,1.0,0.0,0.0,,0.0,0.0,,2.0,5.0,7.0,3.0,2.0,0.0,1.0,2.0,4.0,8.0,https://www.basketball-reference.com/boxscores/201912060CLE.html
Mohamed Bamba,2019-12-06,Orlando Magic,Cleveland Cavaliers,0,16.4,1.0,5.0,0.2,1.0,3.0,0.33299999999999996,1.0,2.0,0.5,1.0,5.0,6.0,0.0,0.0,1.0,0.0,0.0,4.0,16.0,https://www.basketball-reference.com/boxscores/201912060CLE.html
Wesley Iwundu,2019-12-06,Orlando Magic,Cleveland Cavaliers,0,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/201912060CLE.html
Amile Jefferson,2019-12-06,Orlando Magic,Cleveland Cavaliers,0,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/201912060CLE.html
Melvin Frazier,2019-12-06,Orlando Magic,Cleveland Cavaliers,0,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/201912060CLE.html
Larry Nance,2019-12-06,Cleveland Cavaliers,Orlando Magic,1,40.36,2.0,10.0,0.2,0.0,3.0,0.0,0.0,0.0,,4.0,7.0,11.0,2.0,0.0,1.0,2.0,3.0,4.0,10.0,https://www.basketball-reference.com/boxscores/201912060CLE.html
Tristan Thompson,2019-12-06,Cleveland Cavaliers,Orlando Magic,1,31.5,5.0,9.0,0.556,0.0,0.0,,0.0,0.0,,1.0,6.0,7.0,5.0,3.0,2.0,0.0,4.0,10.0,-2.0,https://www.basketball-reference.com/boxscores/201912060CLE.html
Cedi Osman,2019-12-06,Cleveland Cavaliers,Orlando Magic,1,31.34,5.0,12.0,0.41700000000000004,3.0,7.0,0.429,1.0,2.0,0.5,0.0,5.0,5.0,4.0,4.0,1.0,2.0,2.0,14.0,2.0,https://www.basketball-reference.com/boxscores/201912060CLE.html
Collin Sexton,2019-12-06,Cleveland Cavaliers,Orlando Magic,1,30.13,8.0,16.0,0.5,1.0,3.0,0.33299999999999996,2.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,0.0,3.0,0.0,19.0,8.0,https://www.basketball-reference.com/boxscores/201912060CLE.html
Darius Garland,2019-12-06,Cleveland Cavaliers,Orlando Magic,1,30.06,3.0,8.0,0.375,1.0,5.0,0.2,2.0,2.0,1.0,0.0,5.0,5.0,1.0,0.0,0.0,2.0,3.0,9.0,9.0,https://www.basketball-reference.com/boxscores/201912060CLE.html
Jordan Clarkson,2019-12-06,Cleveland Cavaliers,Orlando Magic,1,21.2,3.0,11.0,0.273,2.0,7.0,0.28600000000000003,0.0,0.0,,1.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,8.0,-15.0,https://www.basketball-reference.com/boxscores/201912060CLE.html
Kevin Porter,2019-12-06,Cleveland Cavaliers,Orlando Magic,1,20.18,5.0,8.0,0.625,2.0,4.0,0.5,0.0,0.0,,0.0,4.0,4.0,1.0,1.0,0.0,2.0,2.0,12.0,-12.0,https://www.basketball-reference.com/boxscores/201912060CLE.html
Matthew Dellavedova,2019-12-06,Cleveland Cavaliers,Orlando Magic,1,14.21,2.0,4.0,0.5,1.0,3.0,0.33299999999999996,0.0,0.0,,1.0,1.0,2.0,4.0,0.0,0.0,0.0,1.0,5.0,-14.0,https://www.basketball-reference.com/boxscores/201912060CLE.html
John Henson,2019-12-06,Cleveland Cavaliers,Orlando Magic,1,14.01,2.0,3.0,0.667,0.0,0.0,,1.0,2.0,0.5,1.0,4.0,5.0,2.0,0.0,3.0,2.0,2.0,5.0,-6.0,https://www.basketball-reference.com/boxscores/201912060CLE.html
Alfonzo McKinnie,2019-12-06,Cleveland Cavaliers,Orlando Magic,1,5.41,0.0,2.0,0.0,0.0,2.0,0.0,1.0,2.0,0.5,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,-10.0,https://www.basketball-reference.com/boxscores/201912060CLE.html
Ante Žižić,2019-12-06,Cleveland Cavaliers,Orlando Magic,1,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/201912060CLE.html
Brandon Knight,2019-12-06,Cleveland Cavaliers,Orlando Magic,1,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/201912060CLE.html
Myles Turner,2019-12-06,Indiana Pacers,Detroit Pistons,0,35.23,1.0,8.0,0.125,0.0,3.0,0.0,2.0,3.0,0.667,1.0,2.0,3.0,2.0,2.0,4.0,1.0,4.0,4.0,-7.0,https://www.basketball-reference.com/boxscores/201912060DET.html
Domantas Sabonis,2019-12-06,Indiana Pacers,Detroit Pistons,0,34.16,7.0,17.0,0.41200000000000003,0.0,1.0,0.0,4.0,6.0,0.667,2.0,11.0,13.0,5.0,1.0,1.0,2.0,5.0,18.0,5.0,https://www.basketball-reference.com/boxscores/201912060DET.html
Jeremy Lamb,2019-12-06,Indiana Pacers,Detroit Pistons,0,33.45,4.0,10.0,0.4,2.0,5.0,0.4,2.0,2.0,1.0,1.0,4.0,5.0,4.0,2.0,0.0,1.0,2.0,12.0,-5.0,https://www.basketball-reference.com/boxscores/201912060DET.html
Malcolm Brogdon,2019-12-06,Indiana Pacers,Detroit Pistons,0,32.24,7.0,14.0,0.5,2.0,4.0,0.5,5.0,6.0,0.833,0.0,5.0,5.0,5.0,1.0,0.0,3.0,2.0,21.0,-4.0,https://www.basketball-reference.com/boxscores/201912060DET.html
T.J. Warren,2019-12-06,Indiana Pacers,Detroit Pistons,0,29.59,11.0,18.0,0.611,1.0,3.0,0.33299999999999996,3.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,26.0,-5.0,https://www.basketball-reference.com/boxscores/201912060DET.html
Justin Holiday,2019-12-06,Indiana Pacers,Detroit Pistons,0,24.51,1.0,2.0,0.5,0.0,1.0,0.0,0.0,0.0,,0.0,3.0,3.0,0.0,1.0,3.0,1.0,0.0,2.0,-7.0,https://www.basketball-reference.com/boxscores/201912060DET.html
Doug McDermott,2019-12-06,Indiana Pacers,Detroit Pistons,0,15.56,4.0,7.0,0.5710000000000001,2.0,4.0,0.5,0.0,0.0,,0.0,2.0,2.0,4.0,1.0,0.0,0.0,1.0,10.0,-3.0,https://www.basketball-reference.com/boxscores/201912060DET.html
Aaron Holiday,2019-12-06,Indiana Pacers,Detroit Pistons,0,15.36,3.0,3.0,1.0,2.0,2.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,-3.0,https://www.basketball-reference.com/boxscores/201912060DET.html
T.J. McConnell,2019-12-06,Indiana Pacers,Detroit Pistons,0,12.16,0.0,3.0,0.0,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,-2.0,https://www.basketball-reference.com/boxscores/201912060DET.html
Goga Bitadze,2019-12-06,Indiana Pacers,Detroit Pistons,0,5.33,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-4.0,https://www.basketball-reference.com/boxscores/201912060DET.html
Alize Johnson,2019-12-06,Indiana Pacers,Detroit Pistons,0,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/201912060DET.html
T.J. Leaf,2019-12-06,Indiana Pacers,Detroit Pistons,0,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/201912060DET.html
Edmond Sumner,2019-12-06,Indiana Pacers,Detroit Pistons,0,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/201912060DET.html
Andre Drummond,2019-12-06,Detroit Pistons,Indiana Pacers,1,40.51,9.0,17.0,0.529,0.0,1.0,0.0,7.0,9.0,0.778,7.0,15.0,22.0,1.0,3.0,2.0,1.0,5.0,25.0,17.0,https://www.basketball-reference.com/boxscores/201912060DET.html
Luke Kennard,2019-12-06,Detroit Pistons,Indiana Pacers,1,31.56,5.0,8.0,0.625,2.0,3.0,0.667,3.0,3.0,1.0,0.0,1.0,1.0,4.0,0.0,0.0,5.0,4.0,15.0,22.0,https://www.basketball-reference.com/boxscores/201912060DET.html
Blake Griffin,2019-12-06,Detroit Pistons,Indiana Pacers,1,31.55,7.0,17.0,0.41200000000000003,3.0,7.0,0.429,8.0,12.0,0.667,0.0,3.0,3.0,5.0,2.0,1.0,2.0,0.0,25.0,2.0,https://www.basketball-reference.com/boxscores/201912060DET.html
Tony Snell,2019-12-06,Detroit Pistons,Indiana Pacers,1,25.53,2.0,3.0,0.667,1.0,1.0,1.0,0.0,0.0,,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,5.0,-3.0,https://www.basketball-reference.com/boxscores/201912060DET.html
Bruce Brown,2019-12-06,Detroit Pistons,Indiana Pacers,1,23.4,2.0,6.0,0.33299999999999996,1.0,1.0,1.0,0.0,0.0,,2.0,6.0,8.0,6.0,0.0,1.0,1.0,3.0,5.0,11.0,https://www.basketball-reference.com/boxscores/201912060DET.html
Langston Galloway,2019-12-06,Detroit Pistons,Indiana Pacers,1,28.14,2.0,8.0,0.25,1.0,7.0,0.14300000000000002,0.0,0.0,,0.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,5.0,4.0,https://www.basketball-reference.com/boxscores/201912060DET.html
Derrick Rose,2019-12-06,Detroit Pistons,Indiana Pacers,1,25.43,7.0,17.0,0.41200000000000003,0.0,1.0,0.0,0.0,0.0,,2.0,4.0,6.0,5.0,1.0,0.0,2.0,0.0,14.0,-3.0,https://www.basketball-reference.com/boxscores/201912060DET.html
Christian Wood,2019-12-06,Detroit Pistons,Indiana Pacers,1,17.0,4.0,7.0,0.5710000000000001,2.0,2.0,1.0,1.0,2.0,0.5,3.0,1.0,4.0,0.0,0.0,0.0,4.0,1.0,11.0,3.0,https://www.basketball-reference.com/boxscores/201912060DET.html
Sviatoslav Mykhailiuk,2019-12-06,Detroit Pistons,Indiana Pacers,1,8.32,1.0,4.0,0.25,1.0,2.0,0.5,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,-10.0,https://www.basketball-reference.com/boxscores/201912060DET.html
Thon Maker,2019-12-06,Detroit Pistons,Indiana Pacers,1,6.13,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,-8.0,https://www.basketball-reference.com/boxscores/201912060DET.html
Markieff Morris,2019-12-06,Detroit Pistons,Indiana Pacers,1,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/201912060DET.html
Tim Frazier,2019-12-06,Detroit Pistons,Indiana Pacers,1,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/201912060DET.html
Jamal Murray,2019-12-06,Denver Nuggets,Boston Celtics,0,34.05,5.0,14.0,0.35700000000000004,0.0,2.0,0.0,0.0,0.0,,1.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,10.0,-10.0,https://www.basketball-reference.com/boxscores/201912060BOS.html
Gary Harris,2019-12-06,Denver Nuggets,Boston Celtics,0,32.5,3.0,8.0,0.375,1.0,3.0,0.33299999999999996,0.0,0.0,,0.0,3.0,3.0,4.0,0.0,0.0,1.0,2.0,7.0,-6.0,https://www.basketball-reference.com/boxscores/201912060BOS.html
Nikola Jokić,2019-12-06,Denver Nuggets,Boston Celtics,0,30.4,13.0,21.0,0.619,1.0,5.0,0.2,3.0,3.0,1.0,4.0,6.0,10.0,4.0,1.0,2.0,1.0,3.0,30.0,0.0,https://www.basketball-reference.com/boxscores/201912060BOS.html
Will Barton,2019-12-06,Denver Nuggets,Boston Celtics,0,29.35,3.0,8.0,0.375,0.0,4.0,0.0,1.0,1.0,1.0,0.0,3.0,3.0,2.0,0.0,0.0,1.0,2.0,7.0,4.0,https://www.basketball-reference.com/boxscores/201912060BOS.html
Paul Millsap,2019-12-06,Denver Nuggets,Boston Celtics,0,20.35,2.0,6.0,0.33299999999999996,1.0,2.0,0.5,0.0,0.0,,2.0,4.0,6.0,1.0,0.0,0.0,2.0,2.0,5.0,1.0,https://www.basketball-reference.com/boxscores/201912060BOS.html
Juan Hernangómez,2019-12-06,Denver Nuggets,Boston Celtics,0,20.0,3.0,9.0,0.33299999999999996,1.0,5.0,0.2,0.0,0.0,,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,7.0,-17.0,https://www.basketball-reference.com/boxscores/201912060BOS.html
Jerami Grant,2019-12-06,Denver Nuggets,Boston Celtics,0,17.53,1.0,5.0,0.2,0.0,3.0,0.0,2.0,3.0,0.667,0.0,4.0,4.0,1.0,0.0,1.0,2.0,1.0,4.0,-24.0,https://www.basketball-reference.com/boxscores/201912060BOS.html
Mason Plumlee,2019-12-06,Denver Nuggets,Boston Celtics,0,17.2,2.0,4.0,0.5,0.0,0.0,,1.0,2.0,0.5,2.0,3.0,5.0,1.0,2.0,0.0,1.0,1.0,5.0,-13.0,https://www.basketball-reference.com/boxscores/201912060BOS.html
Malik Beasley,2019-12-06,Denver Nuggets,Boston Celtics,0,15.1,1.0,7.0,0.14300000000000002,0.0,3.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,-7.0,https://www.basketball-reference.com/boxscores/201912060BOS.html
Monte Morris,2019-12-06,Denver Nuggets,Boston Celtics,0,13.55,2.0,5.0,0.4,0.0,1.0,0.0,5.0,6.0,0.833,0.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,9.0,-3.0,https://www.basketball-reference.com/boxscores/201912060BOS.html
Michael Porter,2019-12-06,Denver Nuggets,Boston Celtics,0,7.57,4.0,7.0,0.5710000000000001,1.0,2.0,0.5,0.0,0.0,,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,https://www.basketball-reference.com/boxscores/201912060BOS.html
Torrey Craig,2019-12-06,Denver Nuggets,Boston Celtics,0,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/201912060BOS.html
Jaylen Brown,2019-12-06,Boston Celtics,Denver Nuggets,1,32.48,8.0,15.0,0.5329999999999999,3.0,7.0,0.429,2.0,2.0,1.0,0.0,7.0,7.0,2.0,0.0,0.0,1.0,3.0,21.0,10.0,https://www.basketball-reference.com/boxscores/201912060BOS.html
Jayson Tatum,2019-12-06,Boston Celtics,Denver Nuggets,1,29.53,10.0,19.0,0.526,4.0,8.0,0.5,2.0,2.0,1.0,0.0,7.0,7.0,5.0,1.0,0.0,1.0,1.0,26.0,14.0,https://www.basketball-reference.com/boxscores/201912060BOS.html
