Player,Date,Team,Against,Home,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,GameLink
Danilo Gallinari,2010-12-30,New York Knicks,Orlando Magic,0,41.13,2.0,5.0,0.4,0.0,1.0,0.0,6.0,7.0,0.857,3.0,4.0,7.0,0.0,1.0,1.0,3.0,3.0,10.0,-1.0,https://www.basketball-reference.com/boxscores/201012300ORL.html
Raymond Felton,2010-12-30,New York Knicks,Orlando Magic,0,40.34,6.0,22.0,0.273,1.0,7.0,0.14300000000000002,1.0,2.0,0.5,0.0,4.0,4.0,6.0,2.0,0.0,6.0,3.0,14.0,-5.0,https://www.basketball-reference.com/boxscores/201012300ORL.html
Amar'e Stoudemire,2010-12-30,New York Knicks,Orlando Magic,0,31.39,12.0,22.0,0.545,0.0,0.0,,6.0,9.0,0.667,2.0,2.0,4.0,4.0,0.0,4.0,0.0,5.0,30.0,5.0,https://www.basketball-reference.com/boxscores/201012300ORL.html
Landry Fields,2010-12-30,New York Knicks,Orlando Magic,0,28.08,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,,1.0,3.0,4.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,https://www.basketball-reference.com/boxscores/201012300ORL.html
Shawne Williams,2010-12-30,New York Knicks,Orlando Magic,0,21.36,5.0,7.0,0.7140000000000001,3.0,5.0,0.6,2.0,2.0,1.0,1.0,2.0,3.0,2.0,0.0,1.0,2.0,5.0,15.0,-18.0,https://www.basketball-reference.com/boxscores/201012300ORL.html
Toney Douglas,2010-12-30,New York Knicks,Orlando Magic,0,20.15,2.0,4.0,0.5,1.0,2.0,0.5,0.0,0.0,,0.0,2.0,2.0,1.0,1.0,0.0,2.0,2.0,5.0,-11.0,https://www.basketball-reference.com/boxscores/201012300ORL.html
Ronny Turiaf,2010-12-30,New York Knicks,Orlando Magic,0,6.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,-6.0,https://www.basketball-reference.com/boxscores/201012300ORL.html
Henry Walker,2010-12-30,New York Knicks,Orlando Magic,0,5.23,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,-12.0,https://www.basketball-reference.com/boxscores/201012300ORL.html
Anthony Randolph,2010-12-30,New York Knicks,Orlando Magic,0,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/201012300ORL.html
Timofey Mozgov,2010-12-30,New York Knicks,Orlando Magic,0,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/201012300ORL.html
Roger Mason,2010-12-30,New York Knicks,Orlando Magic,0,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/201012300ORL.html
Dwight Howard,2010-12-30,Orlando Magic,New York Knicks,1,39.2,8.0,19.0,0.42100000000000004,0.0,0.0,,8.0,13.0,0.615,9.0,9.0,18.0,3.0,1.0,1.0,5.0,5.0,24.0,3.0,https://www.basketball-reference.com/boxscores/201012300ORL.html
Hedo Türkoğlu,2010-12-30,Orlando Magic,New York Knicks,1,38.14,6.0,12.0,0.5,2.0,6.0,0.33299999999999996,3.0,6.0,0.5,1.0,8.0,9.0,4.0,1.0,0.0,2.0,6.0,17.0,-2.0,https://www.basketball-reference.com/boxscores/201012300ORL.html
Jason Richardson,2010-12-30,Orlando Magic,New York Knicks,1,35.04,3.0,9.0,0.33299999999999996,1.0,6.0,0.16699999999999998,2.0,4.0,0.5,1.0,6.0,7.0,0.0,1.0,0.0,2.0,2.0,9.0,3.0,https://www.basketball-reference.com/boxscores/201012300ORL.html
Jameer Nelson,2010-12-30,Orlando Magic,New York Knicks,1,27.54,5.0,11.0,0.455,0.0,3.0,0.0,0.0,0.0,,0.0,3.0,3.0,7.0,0.0,0.0,1.0,3.0,10.0,-4.0,https://www.basketball-reference.com/boxscores/201012300ORL.html
Brandon Bass,2010-12-30,Orlando Magic,New York Knicks,1,22.58,5.0,8.0,0.625,0.0,0.0,,4.0,4.0,1.0,4.0,3.0,7.0,0.0,0.0,0.0,2.0,0.0,14.0,1.0,https://www.basketball-reference.com/boxscores/201012300ORL.html
J.J. Redick,2010-12-30,Orlando Magic,New York Knicks,1,35.54,5.0,9.0,0.556,1.0,2.0,0.5,3.0,3.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,14.0,21.0,https://www.basketball-reference.com/boxscores/201012300ORL.html
Gilbert Arenas,2010-12-30,Orlando Magic,New York Knicks,1,20.06,4.0,10.0,0.4,2.0,5.0,0.4,0.0,0.0,,0.0,0.0,0.0,6.0,2.0,1.0,3.0,2.0,10.0,13.0,https://www.basketball-reference.com/boxscores/201012300ORL.html
Ryan Anderson,2010-12-30,Orlando Magic,New York Knicks,1,19.2,5.0,8.0,0.625,3.0,5.0,0.6,1.0,2.0,0.5,2.0,3.0,5.0,0.0,2.0,0.0,1.0,3.0,14.0,9.0,https://www.basketball-reference.com/boxscores/201012300ORL.html
Earl Clark,2010-12-30,Orlando Magic,New York Knicks,1,1.1,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,https://www.basketball-reference.com/boxscores/201012300ORL.html
Jason Williams,2010-12-30,Orlando Magic,New York Knicks,1,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/201012300ORL.html
Quentin Richardson,2010-12-30,Orlando Magic,New York Knicks,1,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/201012300ORL.html
Chris Duhon,2010-12-30,Orlando Magic,New York Knicks,1,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/201012300ORL.html
Tony Parker,2010-12-30,San Antonio Spurs,Dallas Mavericks,0,36.41,6.0,16.0,0.375,0.0,2.0,0.0,2.0,2.0,1.0,1.0,5.0,6.0,5.0,2.0,0.0,3.0,2.0,14.0,-17.0,https://www.basketball-reference.com/boxscores/201012300DAL.html
Tim Duncan,2010-12-30,San Antonio Spurs,Dallas Mavericks,0,31.45,5.0,9.0,0.556,0.0,0.0,,7.0,7.0,1.0,2.0,9.0,11.0,2.0,0.0,0.0,2.0,1.0,17.0,-12.0,https://www.basketball-reference.com/boxscores/201012300DAL.html
Richard Jefferson,2010-12-30,San Antonio Spurs,Dallas Mavericks,0,30.57,3.0,10.0,0.3,1.0,4.0,0.25,0.0,2.0,0.0,0.0,4.0,4.0,1.0,0.0,0.0,3.0,2.0,7.0,-5.0,https://www.basketball-reference.com/boxscores/201012300DAL.html
Manu Ginóbili,2010-12-30,San Antonio Spurs,Dallas Mavericks,0,30.2,4.0,11.0,0.364,4.0,8.0,0.5,3.0,5.0,0.6,0.0,8.0,8.0,3.0,0.0,1.0,3.0,2.0,15.0,8.0,https://www.basketball-reference.com/boxscores/201012300DAL.html
DeJuan Blair,2010-12-30,San Antonio Spurs,Dallas Mavericks,0,12.18,2.0,3.0,0.667,0.0,0.0,,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,-7.0,https://www.basketball-reference.com/boxscores/201012300DAL.html
George Hill,2010-12-30,San Antonio Spurs,Dallas Mavericks,0,33.53,5.0,8.0,0.625,1.0,2.0,0.5,1.0,1.0,1.0,0.0,6.0,6.0,2.0,0.0,0.0,1.0,2.0,12.0,20.0,https://www.basketball-reference.com/boxscores/201012300DAL.html
Matt Bonner,2010-12-30,San Antonio Spurs,Dallas Mavericks,0,25.45,1.0,6.0,0.16699999999999998,0.0,4.0,0.0,0.0,0.0,,1.0,3.0,4.0,0.0,0.0,0.0,1.0,2.0,2.0,11.0,https://www.basketball-reference.com/boxscores/201012300DAL.html
Gary Neal,2010-12-30,San Antonio Spurs,Dallas Mavericks,0,21.55,6.0,10.0,0.6,5.0,8.0,0.625,4.0,4.0,1.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,4.0,21.0,17.0,https://www.basketball-reference.com/boxscores/201012300DAL.html
Antonio McDyess,2010-12-30,San Antonio Spurs,Dallas Mavericks,0,16.05,3.0,3.0,1.0,0.0,0.0,,1.0,2.0,0.5,2.0,3.0,5.0,2.0,0.0,2.0,1.0,3.0,7.0,21.0,https://www.basketball-reference.com/boxscores/201012300DAL.html
Ime Udoka,2010-12-30,San Antonio Spurs,Dallas Mavericks,0,0.1,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,https://www.basketball-reference.com/boxscores/201012300DAL.html
Chris Quinn,2010-12-30,San Antonio Spurs,Dallas Mavericks,0,0.1,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,https://www.basketball-reference.com/boxscores/201012300DAL.html
Tiago Splitter,2010-12-30,San Antonio Spurs,Dallas Mavericks,0,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/201012300DAL.html
Caron Butler,2010-12-30,Dallas Mavericks,San Antonio Spurs,1,39.16,10.0,21.0,0.47600000000000003,1.0,3.0,0.33299999999999996,9.0,9.0,1.0,0.0,3.0,3.0,1.0,1.0,0.0,2.0,2.0,30.0,10.0,https://www.basketball-reference.com/boxscores/201012300DAL.html
Jason Kidd,2010-12-30,Dallas Mavericks,San Antonio Spurs,1,38.05,5.0,15.0,0.33299999999999996,2.0,5.0,0.4,0.0,0.0,,2.0,8.0,10.0,13.0,2.0,2.0,3.0,3.0,12.0,7.0,https://www.basketball-reference.com/boxscores/201012300DAL.html
Tyson Chandler,2010-12-30,Dallas Mavericks,San Antonio Spurs,1,36.32,4.0,4.0,1.0,0.0,0.0,,0.0,1.0,0.0,0.0,11.0,11.0,1.0,0.0,1.0,2.0,5.0,8.0,9.0,https://www.basketball-reference.com/boxscores/201012300DAL.html
Brian Cardinal,2010-12-30,Dallas Mavericks,San Antonio Spurs,1,29.11,3.0,5.0,0.6,3.0,3.0,1.0,0.0,0.0,,0.0,3.0,3.0,2.0,2.0,0.0,0.0,2.0,9.0,-8.0,https://www.basketball-reference.com/boxscores/201012300DAL.html
DeShawn Stevenson,2010-12-30,Dallas Mavericks,San Antonio Spurs,1,15.34,1.0,3.0,0.33299999999999996,0.0,1.0,0.0,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,5.0,https://www.basketball-reference.com/boxscores/201012300DAL.html
Jason Terry,2010-12-30,Dallas Mavericks,San Antonio Spurs,1,30.2,3.0,16.0,0.188,2.0,5.0,0.4,0.0,0.0,,1.0,1.0,2.0,4.0,2.0,0.0,1.0,3.0,8.0,-11.0,https://www.basketball-reference.com/boxscores/201012300DAL.html
Shawn Marion,2010-12-30,Dallas Mavericks,San Antonio Spurs,1,24.53,4.0,7.0,0.5710000000000001,0.0,2.0,0.0,2.0,2.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,1.0,10.0,-18.0,https://www.basketball-reference.com/boxscores/201012300DAL.html
J.J. Barea,2010-12-30,Dallas Mavericks,San Antonio Spurs,1,13.5,1.0,3.0,0.33299999999999996,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,3.0,-13.0,https://www.basketball-reference.com/boxscores/201012300DAL.html
Alexis Ajinça,2010-12-30,Dallas Mavericks,San Antonio Spurs,1,11.28,3.0,7.0,0.429,0.0,2.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,2.0,7.0,-15.0,https://www.basketball-reference.com/boxscores/201012300DAL.html
Steve Novak,2010-12-30,Dallas Mavericks,San Antonio Spurs,1,0.51,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,https://www.basketball-reference.com/boxscores/201012300DAL.html
Ian Mahinmi,2010-12-30,Dallas Mavericks,San Antonio Spurs,1,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/201012300DAL.html
Brendan Haywood,2010-12-30,Dallas Mavericks,San Antonio Spurs,1,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/201012300DAL.html
Raja Bell,2010-12-30,Utah Jazz,Portland Trail Blazers,0,41.47,3.0,5.0,0.6,2.0,4.0,0.5,1.0,1.0,1.0,0.0,6.0,6.0,4.0,1.0,1.0,3.0,3.0,9.0,-15.0,https://www.basketball-reference.com/boxscores/201012300POR.html
Deron Williams,2010-12-30,Utah Jazz,Portland Trail Blazers,0,37.24,5.0,11.0,0.455,3.0,5.0,0.6,6.0,7.0,0.857,0.0,1.0,1.0,8.0,0.0,0.0,3.0,4.0,19.0,-17.0,https://www.basketball-reference.com/boxscores/201012300POR.html
Paul Millsap,2010-12-30,Utah Jazz,Portland Trail Blazers,0,33.41,7.0,15.0,0.467,0.0,0.0,,3.0,3.0,1.0,0.0,5.0,5.0,0.0,0.0,0.0,3.0,3.0,17.0,-20.0,https://www.basketball-reference.com/boxscores/201012300POR.html
Al Jefferson,2010-12-30,Utah Jazz,Portland Trail Blazers,0,29.53,5.0,9.0,0.556,0.0,0.0,,3.0,4.0,0.75,4.0,6.0,10.0,1.0,1.0,1.0,1.0,5.0,13.0,-13.0,https://www.basketball-reference.com/boxscores/201012300POR.html
Gordon Hayward,2010-12-30,Utah Jazz,Portland Trail Blazers,0,25.47,3.0,6.0,0.5,1.0,3.0,0.33299999999999996,4.0,6.0,0.667,0.0,4.0,4.0,2.0,0.0,1.0,2.0,5.0,11.0,-7.0,https://www.basketball-reference.com/boxscores/201012300POR.html
Earl Watson,2010-12-30,Utah Jazz,Portland Trail Blazers,0,19.57,1.0,3.0,0.33299999999999996,0.0,1.0,0.0,2.0,2.0,1.0,0.0,3.0,3.0,3.0,0.0,0.0,2.0,2.0,4.0,6.0,https://www.basketball-reference.com/boxscores/201012300POR.html
Kyrylo Fesenko,2010-12-30,Utah Jazz,Portland Trail Blazers,0,18.16,2.0,6.0,0.33299999999999996,0.0,0.0,,3.0,8.0,0.375,0.0,6.0,6.0,1.0,0.0,1.0,0.0,2.0,7.0,2.0,https://www.basketball-reference.com/boxscores/201012300POR.html
Ronnie Price,2010-12-30,Utah Jazz,Portland Trail Blazers,0,16.4,2.0,4.0,0.5,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,0.0,3.0,6.0,4.0,-6.0,https://www.basketball-reference.com/boxscores/201012300POR.html
Jeremy Evans,2010-12-30,Utah Jazz,Portland Trail Blazers,0,16.36,2.0,3.0,0.667,0.0,0.0,,1.0,2.0,0.5,0.0,4.0,4.0,0.0,1.0,2.0,1.0,1.0,5.0,15.0,https://www.basketball-reference.com/boxscores/201012300POR.html
Mehmet Okur,2010-12-30,Utah Jazz,Portland Trail Blazers,0,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/201012300POR.html
C.J. Miles,2010-12-30,Utah Jazz,Portland Trail Blazers,0,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/201012300POR.html
Francisco Elson,2010-12-30,Utah Jazz,Portland Trail Blazers,0,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/201012300POR.html
Wesley Matthews,2010-12-30,Portland Trail Blazers,Utah Jazz,1,39.06,9.0,16.0,0.563,4.0,10.0,0.4,8.0,9.0,0.889,0.0,3.0,3.0,3.0,4.0,0.0,2.0,2.0,30.0,18.0,https://www.basketball-reference.com/boxscores/201012300POR.html
LaMarcus Aldridge,2010-12-30,Portland Trail Blazers,Utah Jazz,1,38.33,10.0,18.0,0.556,0.0,0.0,,7.0,8.0,0.875,1.0,2.0,3.0,0.0,1.0,0.0,2.0,4.0,27.0,23.0,https://www.basketball-reference.com/boxscores/201012300POR.html
Marcus Camby,2010-12-30,Portland Trail Blazers,Utah Jazz,1,35.18,2.0,5.0,0.4,0.0,0.0,,0.0,2.0,0.0,3.0,17.0,20.0,5.0,2.0,2.0,0.0,4.0,4.0,16.0,https://www.basketball-reference.com/boxscores/201012300POR.html
Nicolas Batum,2010-12-30,Portland Trail Blazers,Utah Jazz,1,34.16,3.0,7.0,0.429,1.0,2.0,0.5,2.0,2.0,1.0,1.0,2.0,3.0,0.0,0.0,1.0,1.0,4.0,9.0,10.0,https://www.basketball-reference.com/boxscores/201012300POR.html
Andre Miller,2010-12-30,Portland Trail Blazers,Utah Jazz,1,32.53,6.0,11.0,0.545,0.0,0.0,,4.0,5.0,0.8,0.0,0.0,0.0,10.0,0.0,0.0,2.0,3.0,16.0,25.0,https://www.basketball-reference.com/boxscores/201012300POR.html
Rudy Fernández,2010-12-30,Portland Trail Blazers,Utah Jazz,1,22.12,2.0,5.0,0.4,2.0,3.0,0.667,2.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,8.0,-1.0,https://www.basketball-reference.com/boxscores/201012300POR.html
Patty Mills,2010-12-30,Portland Trail Blazers,Utah Jazz,1,14.49,1.0,7.0,0.14300000000000002,0.0,2.0,0.0,0.0,0.0,,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,-14.0,https://www.basketball-reference.com/boxscores/201012300POR.html
Dante Cunningham,2010-12-30,Portland Trail Blazers,Utah Jazz,1,13.58,1.0,3.0,0.33299999999999996,0.0,0.0,,2.0,2.0,1.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,2.0,4.0,-7.0,https://www.basketball-reference.com/boxscores/201012300POR.html
Sean Marks,2010-12-30,Portland Trail Blazers,Utah Jazz,1,6.35,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,-7.0,https://www.basketball-reference.com/boxscores/201012300POR.html
Armon Johnson,2010-12-30,Portland Trail Blazers,Utah Jazz,1,1.1,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,https://www.basketball-reference.com/boxscores/201012300POR.html
Luke Babbitt,2010-12-30,Portland Trail Blazers,Utah Jazz,1,1.1,0.0,1.0,0.0,0.0,0.0,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,https://www.basketball-reference.com/boxscores/201012300POR.html
Brandon Roy,2010-12-30,Portland Trail Blazers,Utah Jazz,1,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/201012300POR.html
Emeka Okafor,2010-12-31,New Orleans Hornets,Boston Celtics,0,43.04,9.0,13.0,0.6920000000000001,0.0,0.0,,0.0,5.0,0.0,6.0,7.0,13.0,1.0,0.0,3.0,2.0,1.0,18.0,3.0,https://www.basketball-reference.com/boxscores/201012310BOS.html
David West,2010-12-31,New Orleans Hornets,Boston Celtics,0,41.3,8.0,17.0,0.47100000000000003,0.0,0.0,,3.0,5.0,0.6,1.0,4.0,5.0,4.0,1.0,1.0,1.0,1.0,19.0,15.0,https://www.basketball-reference.com/boxscores/201012310BOS.html
Chris Paul,2010-12-31,New Orleans Hornets,Boston Celtics,0,40.28,7.0,15.0,0.467,1.0,3.0,0.33299999999999996,5.0,5.0,1.0,1.0,4.0,5.0,11.0,6.0,0.0,4.0,3.0,20.0,17.0,https://www.basketball-reference.com/boxscores/201012310BOS.html
Marco Belinelli,2010-12-31,New Orleans Hornets,Boston Celtics,0,30.14,4.0,9.0,0.444,2.0,3.0,0.667,0.0,0.0,,1.0,1.0,2.0,3.0,1.0,1.0,0.0,3.0,10.0,19.0,https://www.basketball-reference.com/boxscores/201012310BOS.html
Trevor Ariza,2010-12-31,New Orleans Hornets,Boston Celtics,0,29.49,2.0,7.0,0.28600000000000003,1.0,4.0,0.25,2.0,4.0,0.5,0.0,2.0,2.0,1.0,2.0,0.0,1.0,3.0,7.0,-6.0,https://www.basketball-reference.com/boxscores/201012310BOS.html
Willie Green,2010-12-31,New Orleans Hornets,Boston Celtics,0,18.25,1.0,5.0,0.2,1.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,5.0,-7.0,https://www.basketball-reference.com/boxscores/201012310BOS.html
Marcus Thornton,2010-12-31,New Orleans Hornets,Boston Celtics,0,11.47,1.0,5.0,0.2,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,-6.0,https://www.basketball-reference.com/boxscores/201012310BOS.html
Jason Smith,2010-12-31,New Orleans Hornets,Boston Celtics,0,8.48,1.0,3.0,0.33299999999999996,0.0,0.0,,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,2.0,-13.0,https://www.basketball-reference.com/boxscores/201012310BOS.html
Jarrett Jack,2010-12-31,New Orleans Hornets,Boston Celtics,0,7.33,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,,0.0,3.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,-14.0,https://www.basketball-reference.com/boxscores/201012310BOS.html
Quincy Pondexter,2010-12-31,New Orleans Hornets,Boston Celtics,0,5.45,0.0,0.0,,0.0,0.0,,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,https://www.basketball-reference.com/boxscores/201012310BOS.html
Didier Ilunga-Mbenga,2010-12-31,New Orleans Hornets,Boston Celtics,0,2.37,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,https://www.basketball-reference.com/boxscores/201012310BOS.html
David Andersen,2010-12-31,New Orleans Hornets,Boston Celtics,0,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/201012310BOS.html
Ray Allen,2010-12-31,Boston Celtics,New Orleans Hornets,1,40.13,7.0,13.0,0.5379999999999999,2.0,4.0,0.5,2.0,2.0,1.0,1.0,5.0,6.0,4.0,0.0,0.0,3.0,2.0,18.0,-9.0,https://www.basketball-reference.com/boxscores/201012310BOS.html
Nate Robinson,2010-12-31,Boston Celtics,New Orleans Hornets,1,37.32,5.0,10.0,0.5,1.0,4.0,0.25,0.0,2.0,0.0,0.0,6.0,6.0,3.0,2.0,0.0,1.0,4.0,11.0,-6.0,https://www.basketball-reference.com/boxscores/201012310BOS.html
Paul Pierce,2010-12-31,Boston Celtics,New Orleans Hornets,1,35.44,5.0,10.0,0.5,0.0,4.0,0.0,2.0,2.0,1.0,0.0,7.0,7.0,3.0,1.0,1.0,6.0,2.0,12.0,-10.0,https://www.basketball-reference.com/boxscores/201012310BOS.html
Glen Davis,2010-12-31,Boston Celtics,New Orleans Hornets,1,35.1,4.0,14.0,0.28600000000000003,0.0,1.0,0.0,0.0,0.0,,3.0,1.0,4.0,1.0,0.0,1.0,2.0,1.0,8.0,-20.0,https://www.basketball-reference.com/boxscores/201012310BOS.html
Shaquille O'Neal,2010-12-31,Boston Celtics,New Orleans Hornets,1,14.58,4.0,5.0,0.8,0.0,0.0,,2.0,3.0,0.667,0.0,1.0,1.0,0.0,0.0,1.0,3.0,4.0,10.0,-4.0,https://www.basketball-reference.com/boxscores/201012310BOS.html
Jermaine O'Neal,2010-12-31,Boston Celtics,New Orleans Hornets,1,33.01,3.0,9.0,0.33299999999999996,0.0,1.0,0.0,2.0,4.0,0.5,2.0,4.0,6.0,1.0,0.0,3.0,1.0,1.0,8.0,3.0,https://www.basketball-reference.com/boxscores/201012310BOS.html
Marquis Daniels,2010-12-31,Boston Celtics,New Orleans Hornets,1,24.41,4.0,6.0,0.667,0.0,0.0,,2.0,2.0,1.0,1.0,2.0,3.0,4.0,2.0,2.0,1.0,0.0,10.0,9.0,https://www.basketball-reference.com/boxscores/201012310BOS.html
Luke Harangody,2010-12-31,Boston Celtics,New Orleans Hornets,1,12.49,1.0,5.0,0.2,0.0,1.0,0.0,0.0,0.0,,1.0,3.0,4.0,0.0,0.0,0.0,0.0,3.0,2.0,19.0,https://www.basketball-reference.com/boxscores/201012310BOS.html
Von Wafer,2010-12-31,Boston Celtics,New Orleans Hornets,1,5.51,1.0,4.0,0.25,0.0,1.0,0.0,0.0,0.0,,2.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,9.0,https://www.basketball-reference.com/boxscores/201012310BOS.html
Avery Bradley,2010-12-31,Boston Celtics,New Orleans Hornets,1,0.01,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,https://www.basketball-reference.com/boxscores/201012310BOS.html
Rajon Rondo,2010-12-31,Boston Celtics,New Orleans Hornets,1,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/201012310BOS.html
Semih Erden,2010-12-31,Boston Celtics,New Orleans Hornets,1,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/201012310BOS.html
Monta Ellis,2010-12-31,Golden State Warriors,Charlotte Bobcats,0,38.08,11.0,23.0,0.478,2.0,5.0,0.4,1.0,2.0,0.5,0.0,4.0,4.0,5.0,3.0,1.0,5.0,1.0,25.0,2.0,https://www.basketball-reference.com/boxscores/201012310CHA.html
Stephen Curry,2010-12-31,Golden State Warriors,Charlotte Bobcats,0,36.06,10.0,17.0,0.588,4.0,5.0,0.8,0.0,0.0,,0.0,1.0,1.0,3.0,1.0,0.0,3.0,3.0,24.0,6.0,https://www.basketball-reference.com/boxscores/201012310CHA.html
Dorell Wright,2010-12-31,Golden State Warriors,Charlotte Bobcats,0,34.18,6.0,13.0,0.462,3.0,8.0,0.375,2.0,2.0,1.0,0.0,5.0,5.0,1.0,1.0,0.0,2.0,3.0,17.0,7.0,https://www.basketball-reference.com/boxscores/201012310CHA.html
Vladimir Radmanović,2010-12-31,Golden State Warriors,Charlotte Bobcats,0,32.16,3.0,5.0,0.6,0.0,2.0,0.0,0.0,0.0,,2.0,3.0,5.0,0.0,0.0,1.0,0.0,5.0,6.0,7.0,https://www.basketball-reference.com/boxscores/201012310CHA.html
David Lee,2010-12-31,Golden State Warriors,Charlotte Bobcats,0,32.02,3.0,8.0,0.375,0.0,0.0,,2.0,4.0,0.5,1.0,7.0,8.0,2.0,2.0,2.0,1.0,2.0,8.0,0.0,https://www.basketball-reference.com/boxscores/201012310CHA.html
Ekpe Udoh,2010-12-31,Golden State Warriors,Charlotte Bobcats,0,17.32,0.0,0.0,,0.0,0.0,,4.0,4.0,1.0,1.0,2.0,3.0,1.0,0.0,1.0,1.0,2.0,4.0,-8.0,https://www.basketball-reference.com/boxscores/201012310CHA.html
Acie Law,2010-12-31,Golden State Warriors,Charlotte Bobcats,0,16.3,2.0,3.0,0.667,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,-9.0,https://www.basketball-reference.com/boxscores/201012310CHA.html
Lou Amundson,2010-12-31,Golden State Warriors,Charlotte Bobcats,0,14.1,1.0,3.0,0.33299999999999996,0.0,0.0,,0.0,2.0,0.0,3.0,5.0,8.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,https://www.basketball-reference.com/boxscores/201012310CHA.html
Reggie Williams,2010-12-31,Golden State Warriors,Charlotte Bobcats,0,13.35,2.0,4.0,0.5,1.0,3.0,0.33299999999999996,1.0,2.0,0.5,0.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,6.0,1.0,https://www.basketball-reference.com/boxscores/201012310CHA.html
