Player,Date,Team,Against,Home,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,GameLink
Alex Len,2020-12-29,Toronto Raptors,Philadelphia 76ers,0,21.09,1.0,1.0,1.0,0.0,0.0,,0.0,2.0,0.0,0.0,5.0,5.0,2.0,0.0,1.0,4.0,3.0,2.0,3.0,https://www.basketball-reference.com/boxscores/202012290PHI.html
Norman Powell,2020-12-29,Toronto Raptors,Philadelphia 76ers,0,17.39,2.0,7.0,0.28600000000000003,2.0,4.0,0.5,0.0,0.0,,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,6.0,-5.0,https://www.basketball-reference.com/boxscores/202012290PHI.html
Matt Thomas,2020-12-29,Toronto Raptors,Philadelphia 76ers,0,7.55,1.0,3.0,0.33299999999999996,1.0,2.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,-2.0,https://www.basketball-reference.com/boxscores/202012290PHI.html
Chris Boucher,2020-12-29,Toronto Raptors,Philadelphia 76ers,0,4.35,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,https://www.basketball-reference.com/boxscores/202012290PHI.html
Yuta Watanabe,2020-12-29,Toronto Raptors,Philadelphia 76ers,0,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/202012290PHI.html
Terence Davis,2020-12-29,Toronto Raptors,Philadelphia 76ers,0,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/202012290PHI.html
DeAndre' Bembry,2020-12-29,Toronto Raptors,Philadelphia 76ers,0,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/202012290PHI.html
Malachi Flynn,2020-12-29,Toronto Raptors,Philadelphia 76ers,0,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/202012290PHI.html
Paul Watson,2020-12-29,Toronto Raptors,Philadelphia 76ers,0,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/202012290PHI.html
Joel Embiid,2020-12-29,Philadelphia 76ers,Toronto Raptors,1,37.53,7.0,17.0,0.41200000000000003,1.0,6.0,0.16699999999999998,14.0,16.0,0.875,4.0,12.0,16.0,4.0,2.0,2.0,5.0,1.0,29.0,15.0,https://www.basketball-reference.com/boxscores/202012290PHI.html
Tobias Harris,2020-12-29,Philadelphia 76ers,Toronto Raptors,1,37.52,11.0,20.0,0.55,2.0,5.0,0.4,2.0,2.0,1.0,2.0,9.0,11.0,3.0,2.0,2.0,2.0,1.0,26.0,21.0,https://www.basketball-reference.com/boxscores/202012290PHI.html
Ben Simmons,2020-12-29,Philadelphia 76ers,Toronto Raptors,1,36.46,3.0,11.0,0.273,0.0,0.0,,5.0,8.0,0.625,0.0,13.0,13.0,7.0,1.0,1.0,3.0,1.0,11.0,10.0,https://www.basketball-reference.com/boxscores/202012290PHI.html
Seth Curry,2020-12-29,Philadelphia 76ers,Toronto Raptors,1,32.38,5.0,11.0,0.455,3.0,6.0,0.5,4.0,4.0,1.0,1.0,5.0,6.0,4.0,1.0,1.0,3.0,4.0,17.0,1.0,https://www.basketball-reference.com/boxscores/202012290PHI.html
Danny Green,2020-12-29,Philadelphia 76ers,Toronto Raptors,1,28.34,3.0,7.0,0.429,1.0,4.0,0.25,0.0,0.0,,1.0,1.0,2.0,0.0,2.0,2.0,2.0,1.0,7.0,5.0,https://www.basketball-reference.com/boxscores/202012290PHI.html
Shake Milton,2020-12-29,Philadelphia 76ers,Toronto Raptors,1,25.4,2.0,10.0,0.2,1.0,6.0,0.16699999999999998,2.0,2.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,3.0,7.0,6.0,https://www.basketball-reference.com/boxscores/202012290PHI.html
Matisse Thybulle,2020-12-29,Philadelphia 76ers,Toronto Raptors,1,12.21,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,https://www.basketball-reference.com/boxscores/202012290PHI.html
Mike Scott,2020-12-29,Philadelphia 76ers,Toronto Raptors,1,10.08,1.0,3.0,0.33299999999999996,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,3.0,-14.0,https://www.basketball-reference.com/boxscores/202012290PHI.html
Dwight Howard,2020-12-29,Philadelphia 76ers,Toronto Raptors,1,10.07,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,3.0,3.0,0.0,0.0,1.0,3.0,2.0,0.0,-8.0,https://www.basketball-reference.com/boxscores/202012290PHI.html
Tyrese Maxey,2020-12-29,Philadelphia 76ers,Toronto Raptors,1,8.01,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,https://www.basketball-reference.com/boxscores/202012290PHI.html
Dakota Mathias,2020-12-29,Philadelphia 76ers,Toronto Raptors,1,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/202012290PHI.html
Terrance Ferguson,2020-12-29,Philadelphia 76ers,Toronto Raptors,1,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/202012290PHI.html
Vincent Poirier,2020-12-29,Philadelphia 76ers,Toronto Raptors,1,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/202012290PHI.html
Isaiah Joe,2020-12-29,Philadelphia 76ers,Toronto Raptors,1,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/202012290PHI.html
Tony Bradley,2020-12-29,Philadelphia 76ers,Toronto Raptors,1,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/202012290PHI.html
Jrue Holiday,2020-12-29,Milwaukee Bucks,Miami Heat,0,26.1,9.0,15.0,0.6,6.0,10.0,0.6,0.0,0.0,,0.0,3.0,3.0,7.0,3.0,1.0,0.0,1.0,24.0,27.0,https://www.basketball-reference.com/boxscores/202012290MIA.html
Khris Middleton,2020-12-29,Milwaukee Bucks,Miami Heat,0,25.15,10.0,13.0,0.769,4.0,5.0,0.8,1.0,1.0,1.0,2.0,2.0,4.0,5.0,2.0,0.0,5.0,3.0,25.0,28.0,https://www.basketball-reference.com/boxscores/202012290MIA.html
Giannis Antetokounmpo,2020-12-29,Milwaukee Bucks,Miami Heat,0,24.14,3.0,9.0,0.33299999999999996,0.0,2.0,0.0,3.0,5.0,0.6,0.0,6.0,6.0,6.0,3.0,0.0,2.0,2.0,9.0,23.0,https://www.basketball-reference.com/boxscores/202012290MIA.html
Donte DiVincenzo,2020-12-29,Milwaukee Bucks,Miami Heat,0,19.16,6.0,8.0,0.75,5.0,6.0,0.833,0.0,0.0,,0.0,1.0,1.0,2.0,2.0,0.0,1.0,2.0,17.0,28.0,https://www.basketball-reference.com/boxscores/202012290MIA.html
Brook Lopez,2020-12-29,Milwaukee Bucks,Miami Heat,0,18.11,4.0,5.0,0.8,3.0,4.0,0.75,3.0,3.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,14.0,22.0,https://www.basketball-reference.com/boxscores/202012290MIA.html
Bobby Portis,2020-12-29,Milwaukee Bucks,Miami Heat,0,26.2,4.0,10.0,0.4,1.0,3.0,0.33299999999999996,2.0,2.0,1.0,3.0,6.0,9.0,1.0,1.0,0.0,2.0,4.0,11.0,27.0,https://www.basketball-reference.com/boxscores/202012290MIA.html
D.J. Augustin,2020-12-29,Milwaukee Bucks,Miami Heat,0,20.44,3.0,5.0,0.6,2.0,4.0,0.5,2.0,2.0,1.0,3.0,1.0,4.0,2.0,0.0,0.0,1.0,0.0,10.0,21.0,https://www.basketball-reference.com/boxscores/202012290MIA.html
Thanasis Antetokounmpo,2020-12-29,Milwaukee Bucks,Miami Heat,0,20.0,2.0,3.0,0.667,1.0,2.0,0.5,0.0,0.0,,1.0,4.0,5.0,4.0,1.0,0.0,4.0,2.0,5.0,23.0,https://www.basketball-reference.com/boxscores/202012290MIA.html
Bryn Forbes,2020-12-29,Milwaukee Bucks,Miami Heat,0,17.38,5.0,8.0,0.625,2.0,5.0,0.4,0.0,0.0,,0.0,2.0,2.0,1.0,0.0,0.0,1.0,2.0,12.0,9.0,https://www.basketball-reference.com/boxscores/202012290MIA.html
Pat Connaughton,2020-12-29,Milwaukee Bucks,Miami Heat,0,12.13,1.0,3.0,0.33299999999999996,1.0,2.0,0.5,0.0,0.0,,0.0,2.0,2.0,3.0,1.0,1.0,0.0,0.0,3.0,15.0,https://www.basketball-reference.com/boxscores/202012290MIA.html
Jordan Nwora,2020-12-29,Milwaukee Bucks,Miami Heat,0,11.48,2.0,7.0,0.28600000000000003,2.0,3.0,0.667,2.0,2.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0,8.0,5.0,https://www.basketball-reference.com/boxscores/202012290MIA.html
D.J. Wilson,2020-12-29,Milwaukee Bucks,Miami Heat,0,9.23,1.0,5.0,0.2,1.0,4.0,0.25,0.0,0.0,,1.0,2.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,https://www.basketball-reference.com/boxscores/202012290MIA.html
Sam Merrill,2020-12-29,Milwaukee Bucks,Miami Heat,0,8.48,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,https://www.basketball-reference.com/boxscores/202012290MIA.html
Tyler Herro,2020-12-29,Miami Heat,Milwaukee Bucks,1,33.1,9.0,16.0,0.563,3.0,8.0,0.375,2.0,3.0,0.667,0.0,3.0,3.0,7.0,1.0,0.0,1.0,2.0,23.0,-32.0,https://www.basketball-reference.com/boxscores/202012290MIA.html
Bam Adebayo,2020-12-29,Miami Heat,Milwaukee Bucks,1,25.01,5.0,7.0,0.7140000000000001,0.0,0.0,,2.0,2.0,1.0,0.0,6.0,6.0,4.0,1.0,1.0,5.0,2.0,12.0,-32.0,https://www.basketball-reference.com/boxscores/202012290MIA.html
Duncan Robinson,2020-12-29,Miami Heat,Milwaukee Bucks,1,24.04,1.0,4.0,0.25,1.0,4.0,0.25,1.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,4.0,-30.0,https://www.basketball-reference.com/boxscores/202012290MIA.html
Maurice Harkless,2020-12-29,Miami Heat,Milwaukee Bucks,1,3.44,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,-16.0,https://www.basketball-reference.com/boxscores/202012290MIA.html
Meyers Leonard,2020-12-29,Miami Heat,Milwaukee Bucks,1,2.02,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,https://www.basketball-reference.com/boxscores/202012290MIA.html
Kendrick Nunn,2020-12-29,Miami Heat,Milwaukee Bucks,1,30.48,6.0,17.0,0.353,1.0,6.0,0.16699999999999998,2.0,2.0,1.0,1.0,2.0,3.0,6.0,1.0,1.0,1.0,0.0,15.0,-28.0,https://www.basketball-reference.com/boxscores/202012290MIA.html
KZ Okpala,2020-12-29,Miami Heat,Milwaukee Bucks,1,27.26,1.0,4.0,0.25,0.0,3.0,0.0,1.0,2.0,0.5,1.0,3.0,4.0,0.0,1.0,0.0,0.0,1.0,3.0,-5.0,https://www.basketball-reference.com/boxscores/202012290MIA.html
Kelly Olynyk,2020-12-29,Miami Heat,Milwaukee Bucks,1,24.47,1.0,5.0,0.2,1.0,5.0,0.2,2.0,4.0,0.5,1.0,4.0,5.0,2.0,2.0,2.0,2.0,2.0,5.0,-28.0,https://www.basketball-reference.com/boxscores/202012290MIA.html
Avery Bradley,2020-12-29,Miami Heat,Milwaukee Bucks,1,24.19,5.0,9.0,0.556,4.0,6.0,0.667,0.0,0.0,,0.0,2.0,2.0,1.0,1.0,0.0,1.0,3.0,14.0,-22.0,https://www.basketball-reference.com/boxscores/202012290MIA.html
Precious Achiuwa,2020-12-29,Miami Heat,Milwaukee Bucks,1,17.38,5.0,8.0,0.625,0.0,0.0,,0.0,2.0,0.0,0.0,4.0,4.0,0.0,1.0,0.0,2.0,3.0,10.0,-15.0,https://www.basketball-reference.com/boxscores/202012290MIA.html
Max Strus,2020-12-29,Miami Heat,Milwaukee Bucks,1,12.0,3.0,5.0,0.6,1.0,3.0,0.33299999999999996,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,-7.0,https://www.basketball-reference.com/boxscores/202012290MIA.html
Goran Dragić,2020-12-29,Miami Heat,Milwaukee Bucks,1,9.4,1.0,2.0,0.5,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,-10.0,https://www.basketball-reference.com/boxscores/202012290MIA.html
Chris Silva,2020-12-29,Miami Heat,Milwaukee Bucks,1,5.21,0.0,0.0,,0.0,0.0,,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,https://www.basketball-reference.com/boxscores/202012290MIA.html
Andre Iguodala,2020-12-29,Miami Heat,Milwaukee Bucks,1,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/202012290MIA.html
Udonis Haslem,2020-12-29,Miami Heat,Milwaukee Bucks,1,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/202012290MIA.html
Nikola Vučević,2020-12-29,Orlando Magic,Oklahoma City Thunder,0,34.25,12.0,18.0,0.667,3.0,4.0,0.75,1.0,1.0,1.0,3.0,7.0,10.0,5.0,1.0,0.0,1.0,0.0,28.0,11.0,https://www.basketball-reference.com/boxscores/202012290OKC.html
Evan Fournier,2020-12-29,Orlando Magic,Oklahoma City Thunder,0,31.44,5.0,11.0,0.455,2.0,6.0,0.33299999999999996,2.0,2.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,4.0,4.0,14.0,12.0,https://www.basketball-reference.com/boxscores/202012290OKC.html
Markelle Fultz,2020-12-29,Orlando Magic,Oklahoma City Thunder,0,31.4,4.0,16.0,0.25,1.0,2.0,0.5,2.0,2.0,1.0,3.0,1.0,4.0,10.0,1.0,0.0,0.0,3.0,11.0,9.0,https://www.basketball-reference.com/boxscores/202012290OKC.html
Dwayne Bacon,2020-12-29,Orlando Magic,Oklahoma City Thunder,0,23.06,9.0,10.0,0.9,0.0,0.0,,0.0,0.0,,1.0,7.0,8.0,0.0,0.0,0.0,0.0,2.0,18.0,13.0,https://www.basketball-reference.com/boxscores/202012290OKC.html
Aaron Gordon,2020-12-29,Orlando Magic,Oklahoma City Thunder,0,22.1,5.0,10.0,0.5,0.0,3.0,0.0,2.0,2.0,1.0,0.0,5.0,5.0,2.0,1.0,1.0,3.0,2.0,12.0,1.0,https://www.basketball-reference.com/boxscores/202012290OKC.html
Terrence Ross,2020-12-29,Orlando Magic,Oklahoma City Thunder,0,24.54,7.0,13.0,0.5379999999999999,0.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,14.0,-2.0,https://www.basketball-reference.com/boxscores/202012290OKC.html
Michael Carter-Williams,2020-12-29,Orlando Magic,Oklahoma City Thunder,0,24.27,2.0,6.0,0.33299999999999996,0.0,0.0,,0.0,0.0,,2.0,6.0,8.0,2.0,1.0,0.0,1.0,5.0,4.0,1.0,https://www.basketball-reference.com/boxscores/202012290OKC.html
Chuma Okeke,2020-12-29,Orlando Magic,Oklahoma City Thunder,0,17.39,1.0,3.0,0.33299999999999996,0.0,1.0,0.0,1.0,2.0,0.5,1.0,2.0,3.0,1.0,2.0,1.0,0.0,0.0,3.0,8.0,https://www.basketball-reference.com/boxscores/202012290OKC.html
Cole Anthony,2020-12-29,Orlando Magic,Oklahoma City Thunder,0,16.2,1.0,5.0,0.2,1.0,2.0,0.5,4.0,4.0,1.0,1.0,3.0,4.0,3.0,1.0,0.0,0.0,2.0,7.0,2.0,https://www.basketball-reference.com/boxscores/202012290OKC.html
Khem Birch,2020-12-29,Orlando Magic,Oklahoma City Thunder,0,13.35,3.0,4.0,0.75,0.0,0.0,,1.0,2.0,0.5,1.0,1.0,2.0,0.0,2.0,0.0,2.0,4.0,7.0,0.0,https://www.basketball-reference.com/boxscores/202012290OKC.html
Mohamed Bamba,2020-12-29,Orlando Magic,Oklahoma City Thunder,0,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/202012290OKC.html
Gary Clark,2020-12-29,Orlando Magic,Oklahoma City Thunder,0,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/202012290OKC.html
Jordan Bone,2020-12-29,Orlando Magic,Oklahoma City Thunder,0,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/202012290OKC.html
Karim Mané,2020-12-29,Orlando Magic,Oklahoma City Thunder,0,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/202012290OKC.html
Shai Gilgeous-Alexander,2020-12-29,Oklahoma City Thunder,Orlando Magic,1,33.2,8.0,10.0,0.8,3.0,3.0,1.0,4.0,5.0,0.8,0.0,7.0,7.0,7.0,0.0,0.0,5.0,1.0,23.0,-8.0,https://www.basketball-reference.com/boxscores/202012290OKC.html
Justin Jackson,2020-12-29,Oklahoma City Thunder,Orlando Magic,1,29.1,3.0,6.0,0.5,0.0,3.0,0.0,2.0,2.0,1.0,0.0,2.0,2.0,3.0,0.0,0.0,4.0,0.0,8.0,-10.0,https://www.basketball-reference.com/boxscores/202012290OKC.html
Luguentz Dort,2020-12-29,Oklahoma City Thunder,Orlando Magic,1,28.58,6.0,14.0,0.429,3.0,8.0,0.375,0.0,2.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,2.0,15.0,-13.0,https://www.basketball-reference.com/boxscores/202012290OKC.html
Darius Bazley,2020-12-29,Oklahoma City Thunder,Orlando Magic,1,28.31,3.0,14.0,0.214,0.0,4.0,0.0,0.0,0.0,,2.0,4.0,6.0,2.0,0.0,2.0,2.0,0.0,6.0,-9.0,https://www.basketball-reference.com/boxscores/202012290OKC.html
Isaiah Roby,2020-12-29,Oklahoma City Thunder,Orlando Magic,1,28.06,9.0,12.0,0.75,1.0,2.0,0.5,0.0,3.0,0.0,4.0,3.0,7.0,0.0,1.0,2.0,1.0,4.0,19.0,-13.0,https://www.basketball-reference.com/boxscores/202012290OKC.html
Hamidou Diallo,2020-12-29,Oklahoma City Thunder,Orlando Magic,1,22.0,6.0,9.0,0.667,0.0,0.0,,1.0,2.0,0.5,2.0,6.0,8.0,0.0,2.0,1.0,3.0,3.0,13.0,-1.0,https://www.basketball-reference.com/boxscores/202012290OKC.html
Théo Maledon,2020-12-29,Oklahoma City Thunder,Orlando Magic,1,20.11,2.0,6.0,0.33299999999999996,1.0,5.0,0.2,2.0,4.0,0.5,0.0,1.0,1.0,3.0,0.0,0.0,2.0,2.0,7.0,-5.0,https://www.basketball-reference.com/boxscores/202012290OKC.html
Mike Muscala,2020-12-29,Oklahoma City Thunder,Orlando Magic,1,19.54,5.0,6.0,0.833,3.0,4.0,0.75,1.0,1.0,1.0,0.0,5.0,5.0,2.0,0.0,0.0,1.0,3.0,14.0,2.0,https://www.basketball-reference.com/boxscores/202012290OKC.html
Aleksej Pokusevski,2020-12-29,Oklahoma City Thunder,Orlando Magic,1,19.29,1.0,8.0,0.125,0.0,4.0,0.0,0.0,0.0,,1.0,5.0,6.0,3.0,0.0,2.0,1.0,2.0,2.0,-2.0,https://www.basketball-reference.com/boxscores/202012290OKC.html
Kenrich Williams,2020-12-29,Oklahoma City Thunder,Orlando Magic,1,9.34,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,https://www.basketball-reference.com/boxscores/202012290OKC.html
Josh Hall,2020-12-29,Oklahoma City Thunder,Orlando Magic,1,0.47,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,https://www.basketball-reference.com/boxscores/202012290OKC.html
Darius Miller,2020-12-29,Oklahoma City Thunder,Orlando Magic,1,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/202012290OKC.html
Moses Brown,2020-12-29,Oklahoma City Thunder,Orlando Magic,1,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/202012290OKC.html
Zion Williamson,2020-12-29,New Orleans Pelicans,Phoenix Suns,0,28.49,9.0,13.0,0.6920000000000001,0.0,0.0,,2.0,6.0,0.33299999999999996,1.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,20.0,-27.0,https://www.basketball-reference.com/boxscores/202012290PHO.html
Brandon Ingram,2020-12-29,New Orleans Pelicans,Phoenix Suns,0,28.14,6.0,11.0,0.545,1.0,5.0,0.2,0.0,0.0,,0.0,6.0,6.0,6.0,1.0,0.0,4.0,0.0,13.0,-25.0,https://www.basketball-reference.com/boxscores/202012290PHO.html
Eric Bledsoe,2020-12-29,New Orleans Pelicans,Phoenix Suns,0,24.12,3.0,5.0,0.6,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,7.0,-18.0,https://www.basketball-reference.com/boxscores/202012290PHO.html
Steven Adams,2020-12-29,New Orleans Pelicans,Phoenix Suns,0,23.1,5.0,5.0,1.0,0.0,0.0,,1.0,2.0,0.5,3.0,5.0,8.0,1.0,0.0,1.0,4.0,1.0,11.0,-15.0,https://www.basketball-reference.com/boxscores/202012290PHO.html
Lonzo Ball,2020-12-29,New Orleans Pelicans,Phoenix Suns,0,23.05,3.0,12.0,0.25,1.0,7.0,0.14300000000000002,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,7.0,-22.0,https://www.basketball-reference.com/boxscores/202012290PHO.html
Josh Hart,2020-12-29,New Orleans Pelicans,Phoenix Suns,0,21.56,1.0,2.0,0.5,0.0,1.0,0.0,1.0,2.0,0.5,0.0,6.0,6.0,0.0,0.0,0.0,0.0,1.0,3.0,-20.0,https://www.basketball-reference.com/boxscores/202012290PHO.html
Nickeil Alexander-Walker,2020-12-29,New Orleans Pelicans,Phoenix Suns,0,21.31,4.0,10.0,0.4,0.0,1.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,4.0,11.0,-9.0,https://www.basketball-reference.com/boxscores/202012290PHO.html
J.J. Redick,2020-12-29,New Orleans Pelicans,Phoenix Suns,0,17.34,1.0,5.0,0.2,0.0,2.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,2.0,-11.0,https://www.basketball-reference.com/boxscores/202012290PHO.html
Nicolò Melli,2020-12-29,New Orleans Pelicans,Phoenix Suns,0,15.41,2.0,4.0,0.5,1.0,3.0,0.33299999999999996,0.0,0.0,,1.0,7.0,8.0,1.0,0.0,0.0,2.0,2.0,5.0,2.0,https://www.basketball-reference.com/boxscores/202012290PHO.html
Jaxson Hayes,2020-12-29,New Orleans Pelicans,Phoenix Suns,0,11.46,0.0,0.0,,0.0,0.0,,0.0,0.0,,2.0,4.0,6.0,1.0,1.0,2.0,0.0,0.0,0.0,-14.0,https://www.basketball-reference.com/boxscores/202012290PHO.html
Kira Lewis,2020-12-29,New Orleans Pelicans,Phoenix Suns,0,9.38,2.0,7.0,0.28600000000000003,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,10.0,https://www.basketball-reference.com/boxscores/202012290PHO.html
Sindarius Thornwell,2020-12-29,New Orleans Pelicans,Phoenix Suns,0,7.17,1.0,2.0,0.5,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,12.0,https://www.basketball-reference.com/boxscores/202012290PHO.html
Willy Hernangómez,2020-12-29,New Orleans Pelicans,Phoenix Suns,0,7.07,0.0,1.0,0.0,0.0,0.0,,1.0,4.0,0.25,0.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,12.0,https://www.basketball-reference.com/boxscores/202012290PHO.html
Naji Marshall,2020-12-29,New Orleans Pelicans,Phoenix Suns,0,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/202012290PHO.html
Mikal Bridges,2020-12-29,Phoenix Suns,New Orleans Pelicans,1,30.03,4.0,7.0,0.5710000000000001,1.0,2.0,0.5,4.0,4.0,1.0,2.0,5.0,7.0,0.0,2.0,0.0,0.0,1.0,13.0,31.0,https://www.basketball-reference.com/boxscores/202012290PHO.html
Deandre Ayton,2020-12-29,Phoenix Suns,New Orleans Pelicans,1,26.27,6.0,11.0,0.545,0.0,0.0,,1.0,1.0,1.0,5.0,7.0,12.0,0.0,0.0,1.0,0.0,1.0,13.0,16.0,https://www.basketball-reference.com/boxscores/202012290PHO.html
Devin Booker,2020-12-29,Phoenix Suns,New Orleans Pelicans,1,25.36,3.0,9.0,0.33299999999999996,2.0,7.0,0.28600000000000003,0.0,0.0,,0.0,6.0,6.0,3.0,2.0,0.0,2.0,3.0,8.0,24.0,https://www.basketball-reference.com/boxscores/202012290PHO.html
Chris Paul,2020-12-29,Phoenix Suns,New Orleans Pelicans,1,23.11,2.0,4.0,0.5,1.0,2.0,0.5,4.0,4.0,1.0,1.0,1.0,2.0,9.0,0.0,0.0,2.0,1.0,9.0,19.0,https://www.basketball-reference.com/boxscores/202012290PHO.html
Jae Crowder,2020-12-29,Phoenix Suns,New Orleans Pelicans,1,20.59,6.0,11.0,0.545,5.0,8.0,0.625,4.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,3.0,21.0,15.0,https://www.basketball-reference.com/boxscores/202012290PHO.html
Cameron Payne,2020-12-29,Phoenix Suns,New Orleans Pelicans,1,23.07,5.0,9.0,0.556,3.0,6.0,0.5,0.0,0.0,,0.0,2.0,2.0,7.0,0.0,0.0,0.0,3.0,13.0,16.0,https://www.basketball-reference.com/boxscores/202012290PHO.html
Cameron Johnson,2020-12-29,Phoenix Suns,New Orleans Pelicans,1,22.23,6.0,13.0,0.462,4.0,10.0,0.4,2.0,2.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0,0.0,2.0,18.0,23.0,https://www.basketball-reference.com/boxscores/202012290PHO.html
Jevon Carter,2020-12-29,Phoenix Suns,New Orleans Pelicans,1,18.44,0.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-3.0,https://www.basketball-reference.com/boxscores/202012290PHO.html
Dario Šarić,2020-12-29,Phoenix Suns,New Orleans Pelicans,1,14.16,3.0,4.0,0.75,2.0,3.0,0.667,2.0,2.0,1.0,0.0,4.0,4.0,1.0,1.0,0.0,3.0,1.0,10.0,21.0,https://www.basketball-reference.com/boxscores/202012290PHO.html
Langston Galloway,2020-12-29,Phoenix Suns,New Orleans Pelicans,1,11.51,1.0,4.0,0.25,1.0,4.0,0.25,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,7.0,https://www.basketball-reference.com/boxscores/202012290PHO.html
Frank Kaminsky,2020-12-29,Phoenix Suns,New Orleans Pelicans,1,7.17,1.0,4.0,0.25,0.0,0.0,,1.0,2.0,0.5,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,-12.0,https://www.basketball-reference.com/boxscores/202012290PHO.html
