Player,Date,Team,Against,Home,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,GameLink
Alvin Williams,2001-12-01,Toronto Raptors,Atlanta Hawks,0,41.25,5.0,16.0,0.313,0.0,2.0,0.0,0.0,0.0,,0.0,1.0,1.0,9.0,3.0,0.0,3.0,1.0,10.0,7.0,https://www.basketball-reference.com/boxscores/200112010ATL.html
Antonio Davis,2001-12-01,Toronto Raptors,Atlanta Hawks,0,38.49,5.0,13.0,0.385,0.0,0.0,,1.0,1.0,1.0,2.0,4.0,6.0,2.0,0.0,2.0,2.0,4.0,11.0,-4.0,https://www.basketball-reference.com/boxscores/200112010ATL.html
Hakeem Olajuwon,2001-12-01,Toronto Raptors,Atlanta Hawks,0,31.48,7.0,11.0,0.636,0.0,0.0,,2.0,2.0,1.0,1.0,7.0,8.0,1.0,2.0,0.0,2.0,3.0,16.0,-1.0,https://www.basketball-reference.com/boxscores/200112010ATL.html
Morris Peterson,2001-12-01,Toronto Raptors,Atlanta Hawks,0,28.53,5.0,8.0,0.625,2.0,3.0,0.667,0.0,0.0,,3.0,3.0,6.0,5.0,1.0,0.0,2.0,5.0,12.0,0.0,https://www.basketball-reference.com/boxscores/200112010ATL.html
Keon Clark,2001-12-01,Toronto Raptors,Atlanta Hawks,0,22.29,6.0,8.0,0.75,0.0,0.0,,2.0,2.0,1.0,3.0,7.0,10.0,3.0,0.0,2.0,1.0,4.0,14.0,6.0,https://www.basketball-reference.com/boxscores/200112010ATL.html
Dell Curry,2001-12-01,Toronto Raptors,Atlanta Hawks,0,12.2,4.0,7.0,0.5710000000000001,3.0,4.0,0.75,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,11.0,1.0,https://www.basketball-reference.com/boxscores/200112010ATL.html
Carlos Arroyo,2001-12-01,Toronto Raptors,Atlanta Hawks,0,10.45,3.0,5.0,0.6,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,2.0,0.0,3.0,1.0,6.0,-1.0,https://www.basketball-reference.com/boxscores/200112010ATL.html
Jerome Williams,2001-12-01,Toronto Raptors,Atlanta Hawks,0,9.35,2.0,4.0,0.5,0.0,0.0,,1.0,4.0,0.25,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,5.0,-1.0,https://www.basketball-reference.com/boxscores/200112010ATL.html
Tracy Murray,2001-12-01,Toronto Raptors,Atlanta Hawks,0,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/200112010ATL.html
Eric Montross,2001-12-01,Toronto Raptors,Atlanta Hawks,0,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/200112010ATL.html
Chris Childs,2001-12-01,Toronto Raptors,Atlanta Hawks,0,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/200112010ATL.html
Shareef Abdur-Rahim,2001-12-01,Atlanta Hawks,Toronto Raptors,1,38.36,6.0,14.0,0.429,1.0,1.0,1.0,9.0,11.0,0.818,1.0,5.0,6.0,3.0,2.0,0.0,3.0,3.0,22.0,-10.0,https://www.basketball-reference.com/boxscores/200112010ATL.html
Dion Glover,2001-12-01,Atlanta Hawks,Toronto Raptors,1,37.52,10.0,16.0,0.625,2.0,3.0,0.667,3.0,3.0,1.0,0.0,2.0,2.0,3.0,1.0,0.0,4.0,3.0,25.0,7.0,https://www.basketball-reference.com/boxscores/200112010ATL.html
Emanual Davis,2001-12-01,Atlanta Hawks,Toronto Raptors,1,34.46,3.0,9.0,0.33299999999999996,2.0,4.0,0.5,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,3.0,1.0,9.0,7.0,https://www.basketball-reference.com/boxscores/200112010ATL.html
Nazr Mohammed,2001-12-01,Atlanta Hawks,Toronto Raptors,1,31.41,5.0,12.0,0.41700000000000004,0.0,0.0,,2.0,2.0,1.0,7.0,5.0,12.0,1.0,2.0,1.0,2.0,3.0,12.0,-2.0,https://www.basketball-reference.com/boxscores/200112010ATL.html
Jason Terry,2001-12-01,Atlanta Hawks,Toronto Raptors,1,24.4,2.0,8.0,0.25,0.0,2.0,0.0,0.0,0.0,,1.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,-5.0,https://www.basketball-reference.com/boxscores/200112010ATL.html
Toni Kukoč,2001-12-01,Atlanta Hawks,Toronto Raptors,1,33.28,6.0,12.0,0.5,1.0,3.0,0.33299999999999996,3.0,7.0,0.429,2.0,5.0,7.0,5.0,0.0,0.0,2.0,1.0,16.0,-4.0,https://www.basketball-reference.com/boxscores/200112010ATL.html
Cal Bowdler,2001-12-01,Atlanta Hawks,Toronto Raptors,1,16.19,3.0,6.0,0.5,0.0,0.0,,2.0,3.0,0.667,1.0,3.0,4.0,0.0,0.0,0.0,0.0,2.0,8.0,1.0,https://www.basketball-reference.com/boxscores/200112010ATL.html
Jacque Vaughn,2001-12-01,Atlanta Hawks,Toronto Raptors,1,13.14,2.0,3.0,0.667,0.0,0.0,,1.0,2.0,0.5,0.0,1.0,1.0,2.0,0.0,0.0,3.0,2.0,5.0,-8.0,https://www.basketball-reference.com/boxscores/200112010ATL.html
Hanno Möttölä,2001-12-01,Atlanta Hawks,Toronto Raptors,1,9.24,0.0,0.0,,0.0,0.0,,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,https://www.basketball-reference.com/boxscores/200112010ATL.html
Mark Strickland,2001-12-01,Atlanta Hawks,Toronto Raptors,1,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/200112010ATL.html
DerMarr Johnson,2001-12-01,Atlanta Hawks,Toronto Raptors,1,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/200112010ATL.html
Darrell Armstrong,2001-12-01,Orlando Magic,Washington Wizards,0,39.54,7.0,16.0,0.43799999999999994,2.0,7.0,0.28600000000000003,1.0,1.0,1.0,2.0,6.0,8.0,12.0,2.0,1.0,2.0,5.0,17.0,8.0,https://www.basketball-reference.com/boxscores/200112010WAS.html
Tracy McGrady,2001-12-01,Orlando Magic,Washington Wizards,0,32.09,10.0,20.0,0.5,0.0,0.0,,6.0,8.0,0.75,3.0,5.0,8.0,2.0,0.0,1.0,0.0,4.0,26.0,2.0,https://www.basketball-reference.com/boxscores/200112010WAS.html
Mike Miller,2001-12-01,Orlando Magic,Washington Wizards,0,26.29,3.0,8.0,0.375,1.0,3.0,0.33299999999999996,0.0,0.0,,0.0,3.0,3.0,1.0,0.0,1.0,1.0,5.0,7.0,1.0,https://www.basketball-reference.com/boxscores/200112010WAS.html
Horace Grant,2001-12-01,Orlando Magic,Washington Wizards,0,21.2,3.0,4.0,0.75,0.0,0.0,,0.0,0.0,,0.0,4.0,4.0,0.0,0.0,0.0,1.0,2.0,6.0,3.0,https://www.basketball-reference.com/boxscores/200112010WAS.html
Steven Hunter,2001-12-01,Orlando Magic,Washington Wizards,0,19.44,2.0,5.0,0.4,0.0,0.0,,2.0,4.0,0.5,3.0,0.0,3.0,0.0,0.0,3.0,0.0,2.0,6.0,-1.0,https://www.basketball-reference.com/boxscores/200112010WAS.html
Patrick Ewing,2001-12-01,Orlando Magic,Washington Wizards,0,27.44,6.0,13.0,0.462,0.0,0.0,,6.0,8.0,0.75,3.0,9.0,12.0,0.0,0.0,2.0,2.0,4.0,18.0,7.0,https://www.basketball-reference.com/boxscores/200112010WAS.html
Jud Buechler,2001-12-01,Orlando Magic,Washington Wizards,0,27.04,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,,1.0,3.0,4.0,2.0,1.0,0.0,1.0,3.0,0.0,15.0,https://www.basketball-reference.com/boxscores/200112010WAS.html
Pat Garrity,2001-12-01,Orlando Magic,Washington Wizards,0,26.4,2.0,7.0,0.28600000000000003,1.0,5.0,0.2,0.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,5.0,6.0,https://www.basketball-reference.com/boxscores/200112010WAS.html
Troy Hudson,2001-12-01,Orlando Magic,Washington Wizards,0,18.56,5.0,11.0,0.455,1.0,2.0,0.5,0.0,0.0,,1.0,1.0,2.0,2.0,3.0,0.0,1.0,0.0,11.0,4.0,https://www.basketball-reference.com/boxscores/200112010WAS.html
Don Reid,2001-12-01,Orlando Magic,Washington Wizards,0,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/200112010WAS.html
Grant Hill,2001-12-01,Orlando Magic,Washington Wizards,0,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/200112010WAS.html
Andrew DeClercq,2001-12-01,Orlando Magic,Washington Wizards,0,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/200112010WAS.html
Richard Hamilton,2001-12-01,Washington Wizards,Orlando Magic,1,41.27,5.0,15.0,0.33299999999999996,0.0,0.0,,11.0,12.0,0.917,3.0,4.0,7.0,2.0,1.0,0.0,4.0,3.0,21.0,-8.0,https://www.basketball-reference.com/boxscores/200112010WAS.html
Michael Jordan,2001-12-01,Washington Wizards,Orlando Magic,1,33.25,6.0,19.0,0.316,0.0,0.0,,3.0,3.0,1.0,0.0,7.0,7.0,7.0,0.0,2.0,2.0,4.0,15.0,-5.0,https://www.basketball-reference.com/boxscores/200112010WAS.html
Christian Laettner,2001-12-01,Washington Wizards,Orlando Magic,1,29.38,3.0,8.0,0.375,0.0,0.0,,0.0,0.0,,1.0,6.0,7.0,1.0,1.0,0.0,3.0,4.0,6.0,-4.0,https://www.basketball-reference.com/boxscores/200112010WAS.html
Chris Whitney,2001-12-01,Washington Wizards,Orlando Magic,1,17.18,1.0,4.0,0.25,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,3.0,-7.0,https://www.basketball-reference.com/boxscores/200112010WAS.html
Jahidi White,2001-12-01,Washington Wizards,Orlando Magic,1,16.02,3.0,4.0,0.75,0.0,0.0,,0.0,0.0,,3.0,3.0,6.0,1.0,0.0,2.0,1.0,2.0,6.0,-2.0,https://www.basketball-reference.com/boxscores/200112010WAS.html
Hubert Davis,2001-12-01,Washington Wizards,Orlando Magic,1,37.57,3.0,9.0,0.33299999999999996,0.0,2.0,0.0,0.0,0.0,,1.0,2.0,3.0,0.0,1.0,0.0,1.0,1.0,6.0,-10.0,https://www.basketball-reference.com/boxscores/200112010WAS.html
Brendan Haywood,2001-12-01,Washington Wizards,Orlando Magic,1,26.48,6.0,8.0,0.75,0.0,0.0,,6.0,11.0,0.545,6.0,3.0,9.0,0.0,1.0,2.0,0.0,3.0,18.0,0.0,https://www.basketball-reference.com/boxscores/200112010WAS.html
Tyronn Lue,2001-12-01,Washington Wizards,Orlando Magic,1,24.02,3.0,10.0,0.3,0.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,7.0,0.0,https://www.basketball-reference.com/boxscores/200112010WAS.html
Popeye Jones,2001-12-01,Washington Wizards,Orlando Magic,1,9.43,1.0,6.0,0.16699999999999998,0.0,0.0,,0.0,0.0,,3.0,1.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,-7.0,https://www.basketball-reference.com/boxscores/200112010WAS.html
Kwame Brown,2001-12-01,Washington Wizards,Orlando Magic,1,3.4,1.0,2.0,0.5,0.0,0.0,,1.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,3.0,-2.0,https://www.basketball-reference.com/boxscores/200112010WAS.html
Etan Thomas,2001-12-01,Washington Wizards,Orlando Magic,1,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/200112010WAS.html
Courtney Alexander,2001-12-01,Washington Wizards,Orlando Magic,1,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/200112010WAS.html
Baron Davis,2001-12-01,Charlotte Hornets,Cleveland Cavaliers,0,43.38,2.0,14.0,0.14300000000000002,2.0,6.0,0.33299999999999996,5.0,6.0,0.833,2.0,4.0,6.0,9.0,2.0,0.0,2.0,3.0,11.0,-6.0,https://www.basketball-reference.com/boxscores/200112010CLE.html
David Wesley,2001-12-01,Charlotte Hornets,Cleveland Cavaliers,0,41.47,9.0,20.0,0.45,0.0,3.0,0.0,0.0,0.0,,4.0,3.0,7.0,5.0,2.0,1.0,0.0,1.0,18.0,-11.0,https://www.basketball-reference.com/boxscores/200112010CLE.html
P.J. Brown,2001-12-01,Charlotte Hornets,Cleveland Cavaliers,0,37.52,3.0,8.0,0.375,0.0,0.0,,0.0,0.0,,7.0,5.0,12.0,2.0,1.0,1.0,4.0,6.0,6.0,-7.0,https://www.basketball-reference.com/boxscores/200112010CLE.html
Elden Campbell,2001-12-01,Charlotte Hornets,Cleveland Cavaliers,0,36.25,6.0,18.0,0.33299999999999996,0.0,0.0,,6.0,7.0,0.857,3.0,5.0,8.0,1.0,2.0,2.0,3.0,3.0,18.0,-5.0,https://www.basketball-reference.com/boxscores/200112010CLE.html
Lee Nailon,2001-12-01,Charlotte Hornets,Cleveland Cavaliers,0,33.21,10.0,16.0,0.625,0.0,0.0,,0.0,0.0,,1.0,3.0,4.0,2.0,0.0,1.0,1.0,6.0,20.0,-9.0,https://www.basketball-reference.com/boxscores/200112010CLE.html
Bryce Drew,2001-12-01,Charlotte Hornets,Cleveland Cavaliers,0,15.38,0.0,3.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,3.0,4.0,0.0,0.0,0.0,1.0,1.0,2.0,-5.0,https://www.basketball-reference.com/boxscores/200112010CLE.html
Matt Bullard,2001-12-01,Charlotte Hornets,Cleveland Cavaliers,0,9.54,1.0,5.0,0.2,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,-9.0,https://www.basketball-reference.com/boxscores/200112010CLE.html
Jamaal Magloire,2001-12-01,Charlotte Hornets,Cleveland Cavaliers,0,8.43,1.0,2.0,0.5,0.0,0.0,,0.0,0.0,,1.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,2.0,-5.0,https://www.basketball-reference.com/boxscores/200112010CLE.html
Stacey Augmon,2001-12-01,Charlotte Hornets,Cleveland Cavaliers,0,6.23,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.0,https://www.basketball-reference.com/boxscores/200112010CLE.html
Robert Traylor,2001-12-01,Charlotte Hornets,Cleveland Cavaliers,0,6.19,1.0,5.0,0.2,0.0,0.0,,0.0,0.0,,1.0,3.0,4.0,0.0,0.0,1.0,1.0,3.0,2.0,0.0,https://www.basketball-reference.com/boxscores/200112010CLE.html
Jérôme Moïso,2001-12-01,Charlotte Hornets,Cleveland Cavaliers,0,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/200112010CLE.html
Kirk Haston,2001-12-01,Charlotte Hornets,Cleveland Cavaliers,0,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/200112010CLE.html
Wesley Person,2001-12-01,Cleveland Cavaliers,Charlotte Hornets,1,42.59,6.0,10.0,0.6,4.0,7.0,0.5710000000000001,3.0,3.0,1.0,0.0,4.0,4.0,3.0,2.0,2.0,0.0,1.0,19.0,15.0,https://www.basketball-reference.com/boxscores/200112010CLE.html
Lamond Murray,2001-12-01,Cleveland Cavaliers,Charlotte Hornets,1,37.55,5.0,15.0,0.33299999999999996,2.0,3.0,0.667,6.0,7.0,0.857,2.0,2.0,4.0,3.0,2.0,3.0,4.0,0.0,18.0,11.0,https://www.basketball-reference.com/boxscores/200112010CLE.html
Chris Mihm,2001-12-01,Cleveland Cavaliers,Charlotte Hornets,1,35.35,3.0,10.0,0.3,0.0,0.0,,4.0,4.0,1.0,2.0,10.0,12.0,0.0,0.0,1.0,1.0,6.0,10.0,13.0,https://www.basketball-reference.com/boxscores/200112010CLE.html
Andre Miller,2001-12-01,Cleveland Cavaliers,Charlotte Hornets,1,34.45,8.0,12.0,0.667,1.0,1.0,1.0,2.0,2.0,1.0,1.0,5.0,6.0,10.0,0.0,0.0,3.0,2.0,19.0,11.0,https://www.basketball-reference.com/boxscores/200112010CLE.html
Jumaine Jones,2001-12-01,Cleveland Cavaliers,Charlotte Hornets,1,34.22,3.0,12.0,0.25,0.0,0.0,,4.0,4.0,1.0,1.0,6.0,7.0,2.0,3.0,1.0,1.0,1.0,10.0,15.0,https://www.basketball-reference.com/boxscores/200112010CLE.html
Brian Skinner,2001-12-01,Cleveland Cavaliers,Charlotte Hornets,1,16.43,1.0,2.0,0.5,0.0,0.0,,2.0,2.0,1.0,1.0,4.0,5.0,0.0,1.0,0.0,1.0,3.0,4.0,0.0,https://www.basketball-reference.com/boxscores/200112010CLE.html
Ricky Davis,2001-12-01,Cleveland Cavaliers,Charlotte Hornets,1,15.06,3.0,9.0,0.33299999999999996,0.0,0.0,,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,-2.0,https://www.basketball-reference.com/boxscores/200112010CLE.html
Bimbo Coles,2001-12-01,Cleveland Cavaliers,Charlotte Hornets,1,14.16,0.0,1.0,0.0,0.0,0.0,,2.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,-1.0,https://www.basketball-reference.com/boxscores/200112010CLE.html
Bryant Stith,2001-12-01,Cleveland Cavaliers,Charlotte Hornets,1,4.58,1.0,5.0,0.2,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,https://www.basketball-reference.com/boxscores/200112010CLE.html
DeSagana Diop,2001-12-01,Cleveland Cavaliers,Charlotte Hornets,1,3.22,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-2.0,https://www.basketball-reference.com/boxscores/200112010CLE.html
Jeff Trepagnier,2001-12-01,Cleveland Cavaliers,Charlotte Hornets,1,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/200112010CLE.html
Trajan Langdon,2001-12-01,Cleveland Cavaliers,Charlotte Hornets,1,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/200112010CLE.html
Jerry Stackhouse,2001-12-01,Detroit Pistons,New York Knicks,0,44.1,9.0,22.0,0.409,1.0,6.0,0.16699999999999998,6.0,7.0,0.857,1.0,6.0,7.0,9.0,2.0,0.0,3.0,3.0,25.0,3.0,https://www.basketball-reference.com/boxscores/200112010NYK.html
Clifford Robinson,2001-12-01,Detroit Pistons,New York Knicks,0,39.28,8.0,18.0,0.444,1.0,5.0,0.2,1.0,1.0,1.0,2.0,5.0,7.0,2.0,0.0,0.0,1.0,5.0,18.0,4.0,https://www.basketball-reference.com/boxscores/200112010NYK.html
Chucky Atkins,2001-12-01,Detroit Pistons,New York Knicks,0,32.31,7.0,11.0,0.636,5.0,8.0,0.625,1.0,1.0,1.0,2.0,2.0,4.0,5.0,1.0,0.0,2.0,5.0,20.0,20.0,https://www.basketball-reference.com/boxscores/200112010NYK.html
Ben Wallace,2001-12-01,Detroit Pistons,New York Knicks,0,25.5,0.0,3.0,0.0,0.0,0.0,,0.0,0.0,,2.0,7.0,9.0,0.0,1.0,2.0,1.0,1.0,0.0,-5.0,https://www.basketball-reference.com/boxscores/200112010NYK.html
Michael Curry,2001-12-01,Detroit Pistons,New York Knicks,0,25.0,1.0,2.0,0.5,0.0,0.0,,1.0,2.0,0.5,0.0,3.0,3.0,2.0,0.0,0.0,1.0,4.0,3.0,-8.0,https://www.basketball-reference.com/boxscores/200112010NYK.html
Željko Rebrača,2001-12-01,Detroit Pistons,New York Knicks,0,23.32,3.0,5.0,0.6,0.0,0.0,,11.0,14.0,0.7859999999999999,2.0,2.0,4.0,0.0,0.0,1.0,2.0,5.0,17.0,5.0,https://www.basketball-reference.com/boxscores/200112010NYK.html
Jon Barry,2001-12-01,Detroit Pistons,New York Knicks,0,17.21,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,7.0,20.0,https://www.basketball-reference.com/boxscores/200112010NYK.html
Corliss Williamson,2001-12-01,Detroit Pistons,New York Knicks,0,16.39,2.0,7.0,0.28600000000000003,0.0,0.0,,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,5.0,-7.0,https://www.basketball-reference.com/boxscores/200112010NYK.html
Damon Jones,2001-12-01,Detroit Pistons,New York Knicks,0,15.29,1.0,4.0,0.25,1.0,4.0,0.25,2.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,5.0,-17.0,https://www.basketball-reference.com/boxscores/200112010NYK.html
Rodney White,2001-12-01,Detroit Pistons,New York Knicks,0,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/200112010NYK.html
Mikki Moore,2001-12-01,Detroit Pistons,New York Knicks,0,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/200112010NYK.html
Dana Barros,2001-12-01,Detroit Pistons,New York Knicks,0,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/200112010NYK.html
Latrell Sprewell,2001-12-01,New York Knicks,Detroit Pistons,1,44.47,10.0,26.0,0.385,2.0,7.0,0.28600000000000003,4.0,4.0,1.0,1.0,5.0,6.0,4.0,3.0,0.0,3.0,2.0,26.0,-6.0,https://www.basketball-reference.com/boxscores/200112010NYK.html
Allan Houston,2001-12-01,New York Knicks,Detroit Pistons,1,41.11,8.0,15.0,0.5329999999999999,1.0,2.0,0.5,5.0,6.0,0.833,2.0,2.0,4.0,1.0,0.0,1.0,0.0,3.0,22.0,-1.0,https://www.basketball-reference.com/boxscores/200112010NYK.html
Marcus Camby,2001-12-01,New York Knicks,Detroit Pistons,1,38.03,4.0,9.0,0.444,0.0,0.0,,1.0,2.0,0.5,4.0,10.0,14.0,0.0,1.0,1.0,1.0,5.0,9.0,-3.0,https://www.basketball-reference.com/boxscores/200112010NYK.html
Kurt Thomas,2001-12-01,New York Knicks,Detroit Pistons,1,34.52,5.0,12.0,0.41700000000000004,0.0,0.0,,4.0,4.0,1.0,6.0,3.0,9.0,1.0,0.0,0.0,1.0,5.0,14.0,-10.0,https://www.basketball-reference.com/boxscores/200112010NYK.html
Mark Jackson,2001-12-01,New York Knicks,Detroit Pistons,1,33.39,4.0,11.0,0.364,1.0,3.0,0.33299999999999996,0.0,0.0,,0.0,4.0,4.0,8.0,0.0,0.0,3.0,4.0,9.0,1.0,https://www.basketball-reference.com/boxscores/200112010NYK.html
Othella Harrington,2001-12-01,New York Knicks,Detroit Pistons,1,16.13,2.0,6.0,0.33299999999999996,0.0,0.0,,2.0,3.0,0.667,4.0,4.0,8.0,1.0,0.0,1.0,2.0,4.0,6.0,1.0,https://www.basketball-reference.com/boxscores/200112010NYK.html
Howard Eisley,2001-12-01,New York Knicks,Detroit Pistons,1,14.21,2.0,5.0,0.4,1.0,3.0,0.33299999999999996,1.0,2.0,0.5,1.0,1.0,2.0,4.0,0.0,0.0,3.0,1.0,6.0,-4.0,https://www.basketball-reference.com/boxscores/200112010NYK.html
Shandon Anderson,2001-12-01,New York Knicks,Detroit Pistons,1,10.02,2.0,4.0,0.5,1.0,2.0,0.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,1.0,https://www.basketball-reference.com/boxscores/200112010NYK.html
Travis Knight,2001-12-01,New York Knicks,Detroit Pistons,1,6.52,0.0,0.0,,0.0,0.0,,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,https://www.basketball-reference.com/boxscores/200112010NYK.html
Charlie Ward,2001-12-01,New York Knicks,Detroit Pistons,1,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/200112010NYK.html
Felton Spencer,2001-12-01,New York Knicks,Detroit Pistons,1,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/200112010NYK.html
